P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
-11.145675696188194,20.316961505562425,5.000367643012573,28.576202131190573,362.38922246925387,376.47757750602113,384.350383288686,2.3245984927126776e-10,9.36516251424828e-10,0.07283646100445414,0.038715808076648484,0.0,0.0,0.0,0.1164912817878304,-6709.315128700117,13422.630257400237,13432.911163486435,2428.3128156832645,AB_Q_E_WOB,0.7784058313347927,0.0001,sub01
-26.695485781973066,-7.5631378708919375,-5.155625109152059,86.6932584311668,412.09472116180564,400.5641767985008,389.4840651212889,1.8002637403097082e-22,0.03977601526778305,0.09539910793570756,7.906189808988241e-07,0.0,0.0,0.0,0.11637834491435073,-6882.047852769811,13768.09570553962,13778.387674475049,3006.5064897914217,AB_Q_E_WOB,0.3676534645017023,0.0001,sub02
-4.347123595543973,20.337199980555035,37.06697503927904,14.314057061573765,368.70250821934684,365.53212771089835,377.85917879888564,0.11218334244707363,2.7166838791802607e-05,2.2986439221618556e-19,0.19006310430465395,0.0,0.0,0.0,0.08701102366279267,-6947.406759560329,13898.813519120658,13909.033278046803,4984.531833424469,AB_Q_E_WOB,0.6791525161650208,0.0001,sub04
-18.64807134744069,17.788488236451997,-7.220416563965851,20.647866823036576,386.30425761018716,366.23258037346,367.2842386208378,1.5432267054745994e-09,0.0002658242109086444,0.07389515285549833,0.03896553886132193,0.0,0.0,0.0,0.06799123077702185,-6887.390271658032,13778.780543316065,13788.985542027614,4911.776021096178,AB_Q_E_WOB,0.5397255995737132,0.14355774656427914,sub13
-15.762576003551786,-25.03354326072558,-13.59698414833009,16.861289306732246,444.2372207612069,423.8103312758294,428.7558106669397,3.670992423871963e-08,2.5601518506948793e-06,0.0025441043052277005,0.07520418632137328,0.0,0.0,0.0,0.07718376169715402,-6884.217001926186,13772.434003852371,13782.604132440274,5963.8689110891455,AB_Q_E_WOB,0.7780324157368733,0.7325002958880781,sub14
-15.63615757221045,12.924333956096554,15.72689375800518,61.465868686960924,417.59270746972845,446.45742796452606,491.5796228751253,3.82455442960341e-05,0.05202793649817687,0.005412252005981515,0.007956534366365255,0.0,0.0,0.0,0.10949142531872336,-7535.884573355195,15075.76914671039,15086.034141813709,9899.87296396715,AB_Q_E_WOB,0.6859742858765487,0.0001,sub15
-36.62262061375222,26.29817865432929,13.427533546987105,36.02032618543681,370.65463226190354,358.80197572422105,407.73193620186174,3.269715732695325e-18,3.592313982615269e-05,0.01034051912430833,0.008207382738280256,0.0,9.378368200402492e-285,0.0,0.12487910954775515,-7260.409366444605,14524.81873288921,14535.03849181536,8312.676609569904,AB_Q_E_WOB,0.4660467995292064,0.0001,sub16
-12.793726479725304,13.763217922387069,20.567314523903523,1.4751988343466955,362.0773422149205,349.40892036144857,376.550146233916,1.7576724573007448e-05,0.013257282755923756,1.0567646591844388e-05,0.920140373196998,0.0,0.0,0.0,0.04981554166480462,-7248.596870030542,14501.193740061084,14511.44752167888,6677.208265913716,AB_Q_E_WOB,0.7533751622386964,0.0001,sub33
-27.40336234430463,2.634906665644287,-9.93317283674815,32.97589609121796,409.57198633414396,422.01174966376885,423.9323428085787,1.4530167016848495e-11,0.6209508075712861,0.02606046576627967,0.014428441340330313,0.0,0.0,0.0,0.05410743314806399,-7152.95823188021,14309.91646376042,14320.158968666909,6110.662733866789,AB_Q_E_WOB,0.3241898960906293,0.17784221649124682,sub34
-24.785888614292002,12.289032734408595,22.75556447171068,48.60445071505599,405.41653405478553,407.8748327126627,402.6847323373757,3.0577909050745125e-10,0.03600467125588658,4.072225814448819e-06,0.004134058037310869,0.0,0.0,0.0,0.06687273966925644,-7344.7172483780705,14693.434496756141,14703.694693776391,7503.158138944882,AB_Q_E_WOB,0.4727577266270858,0.6371768283312975,sub35
-33.03222453363198,-8.943746854807715,11.703158449527356,-23.37715216474595,511.5507299465653,536.6093017091674,495.10819053706473,2.4916472160312235e-06,0.452702985415378,0.24866058706784575,0.6078320863364923,5.212305069850055e-282,3.5428160178297196e-218,5.561255397459967e-269,0.02590748057205705,-8248.989281706306,16501.978563412613,16512.238760432865,31922.709892379313,AB_Q_E_WOB,0.6555332431572127,1.0,sub36
-26.854714474420465,22.778253498854184,20.74224574116985,-3.716782999590844,394.9949242838164,392.2166507420711,383.94434632378204,2.445791580372672e-10,4.1890648704701644e-05,4.77158499838622e-06,0.7328881559610507,0.0,0.0,0.0,0.08570187078826963,-7041.0114258422545,14086.022851684509,14096.23278258105,6146.991474059221,AB_Q_E_WOB,0.27267355252428915,0.0001,sub37
-23.78986304467436,14.112950165014276,10.399218990065807,-25.47714955850896,394.69753817756873,405.7006977579647,404.1404600395092,3.768947626184335e-10,0.017374699123041334,0.03267895586421633,0.022355171929999317,0.0,0.0,0.0,0.06204504714800374,-6865.5463470443565,13735.092694088717,13745.232442345632,6892.727596588786,AB_Q_E_WOB,0.5083269606904598,0.4854734876681598,sub38
-28.86835777550881,2.305535268874186,34.415060946459626,28.95965366956518,388.71484526309456,371.8328118653233,349.8421771021045,1.875710116042344e-19,0.6675890298416044,6.593353363485609e-14,0.07377785494794557,0.0,0.0,0.0,0.13530790512197932,-7219.5138985778885,14443.027797155777,14453.281578773574,6372.426626303488,AB_Q_E_WOB,0.6401307130403587,0.5776381674442643,sub39
-22.4561859612706,3.3951561555362217,-15.917897317932265,3.4664477139861845,392.50822341919564,421.9912032470777,398.87361794633665,1.3206682787157155e-13,0.4369085753555216,1.1784850785696091e-05,0.7199121703994331,0.0,0.0,0.0,0.10217933567399896,-6870.613934917954,13745.227869835908,13755.463902244841,4014.3866333759725,AB_Q_E_WOB,0.4148890703333049,0.14600745890850694,sub40
-29.782057313212782,-8.294341093054797,-10.496041490104494,29.65555610336788,428.1636725747508,433.4198991673645,415.4727699877425,7.366948736005722e-22,0.07829017376554316,0.007840433059552754,0.029368711050067924,0.0,0.0,0.0,0.1042632563077096,-7080.717001255377,14165.434002510754,14175.697399531688,4828.127849443192,AB_Q_E_WOB,0.5061671631957624,0.2840991698599156,sub09
-24.08448095580285,10.782137894274227,14.323592114445088,39.181192381591565,416.43926382547727,412.53123632448796,389.02414718960375,5.7667021176772546e-08,0.049432095574658164,0.0018569882704017066,0.21479764979839494,0.0,0.0,0.0,0.052009178128192064,-7398.0800546841565,14800.160109368313,14810.45522791069,6657.346660522473,AB_Q_E_WOB,0.2676085536140016,1.0,sub10
-21.933737559922506,-10.016837825537063,-12.951655736824716,-1.8933456413825882,436.2692257345591,427.31526689456916,419.63985033706564,2.4531405468328346e-05,0.15942160177731224,0.024522365372868955,0.8572296975790339,0.0,0.0,3.46390393e-316,0.03174523418474151,-6927.074625072028,13858.149250144055,13868.252961389968,9481.116374128387,AB_Q_E_WOB,0.3355466788125389,0.5867854710751378,sub11
-27.680890809735185,-4.2465759597082835,25.488033094526887,-0.9191130107189308,381.99210236925313,369.756645339824,371.2504310078442,3.734750786995211e-06,0.40259083664407225,2.9342807966300163e-09,0.9506914043400532,0.0,0.0,0.0,0.0517578558783548,-7091.696262070818,14187.392524141636,14197.63341288642,5586.358579270982,AB_Q_E_WOB,0.03141274896136567,0.22773051730194335,sub12
-14.516503298014355,6.156351099228704,5.399593493660387,-11.453703058341185,325.36000701696094,340.6251576854156,335.9464569015671,6.327905580813509e-06,0.08903169274788746,0.06983305346215288,0.15951690242464156,0.0,0.0,0.0,0.03061089515306448,-6629.207987660676,13262.415975321352,13272.652007730283,2714.5520633419105,AB_Q_E_WOB,0.1614646319470816,0.417423754844582,sub17
-12.318598517696689,-0.8336140369575249,-3.3954659436069883,-7.271171803151957,437.256488915197,474.42735391567015,441.0936349955158,0.007144836138698363,0.9193719187444962,0.6227169795203533,0.6144347464608491,3.6660615876356263e-274,0.0,2.7605381128147948e-275,0.02628051151044764,-7256.306049835451,14516.612099670901,14526.746739368207,13826.485382356443,AB_Q_E_WOB,0.7302036323783377,0.3679228055728507,sub18
-25.634393601321964,2.3178518599253586,41.042033830625655,-20.322198163194212,392.79028268720214,388.423609638188,402.0426298894596,4.997364512303475e-06,0.7562102580078324,2.452494668789969e-11,0.04669746177227403,4.474018939763905e-275,0.0,1.5342605248824004e-273,0.06151247397372495,-6900.991256001537,13805.982512003076,13816.0618327028,10493.531172717221,AB_Q_E_WOB,0.2642861179503419,0.0001,sub19
