,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.052603420202089655,0.0019709207693828223,0.013999044710042707,0.09550132174461956,6.011024216707209,6.029457309137689,6.069920181846895,1.8664524502313119e-10,0.8827212989719752,0.21297975169972425,0.0007107268423132637,0.0,0.0,0.0,0.05965442679443256,259.2152547066378,-512.4305094132756,-497.0984210443391,0.03834674444064766,AB_Q_alphaCCC_WOB,0.5403873253505315,-0.2943901276280674,0.6243530464311574,sub20
