,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-0.030357975889758693,-2.4546995572666264e-05,0.0035150019241335095,-0.02104423505784131,6.043177635273254,6.121911043319262,6.054991892552775,0.001453140775593476,0.9988493045097944,0.8051692195973306,0.48368922563751204,0.0,0.0,0.0,0.0283743074658932,-4.018606345075568,10.037212690151136,15.104532538804612,0.05895238335627328,AB_Q_WOB,0.7168132325046704,sub18
