,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-15.178580203659589,13.545493270866999,35.15765858338232,3.106447117405118,368.13054785468864,367.20730998409977,380.7742912967864,0.007727688222282623,0.006411818628444671,2.0330847848979677e-16,0.7778451213090757,0.0,0.0,0.0,0.06962333657893793,-7321.310577008708,14650.621154017415,14671.227095873035,5639.3910095559295,SR_Q_D_alphaCCC_WOB,0.2234513925473413,0.10392945930182185,-0.14508922549582126,0.3727076110653986,sub04
