,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-19.042606474222247,2.1110433588302033,-10.456176053615913,-4.328104919833159,370.20250511039205,356.34475714237755,384.24552056391235,0.0006917569169004478,0.4876154340588541,0.0006042246520345338,0.6246665473070439,0.0,0.0,0.0,0.06149310031305977,-6714.581446653892,13437.162893307785,13457.667242400981,2856.2645648899593,SR_Q_D_alphaCCC_WOB,0.357499578915677,1.0,-0.8111175996224387,0.7991430013143225,sub25
