,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-24.098400151093262,11.996339945444305,22.359020879974885,49.03268293261546,404.9027239660083,408.9686281498524,403.40854463027426,1.7389876158429282e-10,0.038520227810786394,5.763131186081042e-06,0.0035292090107410176,0.0,0.0,0.0,0.06528186109425349,-7521.669690756819,15047.339381513639,15057.643919225704,7649.088069876371,AB_Q_E_WOB,0.5136081710115421,0.6954760726242716,sub35
