,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-27.780822642495245,-9.410396215107275,-5.414531120452072,86.93729255261064,413.2004234439655,402.4794403044897,389.23131997445586,1.469435678949778e-23,0.01124274523378088,0.08329449119151139,1.0914319106726286e-06,0.0,0.0,0.0,0.1205700025588291,-6967.567668176902,13939.135336353804,13949.446128957597,3104.0057169145794,AB_Q_E_WOB,0.3606960867076583,0.0001,sub02
