,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.08727833282522147,0.027027341807019434,0.08514855289901667,0.03170086605239453,5.8677412161753,5.885071499984891,5.855581847644044,1.79935225839955e-25,0.0012418509555146527,1.6682700181876515e-23,0.3477039624700935,0.0,0.0,0.0,0.1550889343919003,621.0116215952171,-1238.0232431904342,-1227.7062151957755,0.022271841320466484,SR_Q_D_WOB,0.7031547542102472,0.7872026188011684,sub32
