,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.07795077009442081,0.006585485406084168,-0.02779537300901433,-0.010572251018992507,5.902611746945592,5.863513667348555,5.935844172525614,0.00020358592000251012,0.42523372183058183,0.0007841490217761951,0.6567654886337442,0.0,0.0,0.0,0.057962893898307666,636.291838890319,-1268.583677780638,-1258.2682068121383,0.02173164361041447,SR_Q_D_WOB,0.2511611010467273,0.941938153210864,sub25
