,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.05666438889718453,0.005926616570287674,-0.027047868804450606,-0.009440580183524117,5.903252826217697,5.863577336967625,5.939256733623493,0.0003942965358847899,0.47362882878854573,0.0011027036696306413,0.6947293497802645,0.0,0.0,0.0,0.06124336361474192,634.1658411520916,-1264.3316823041832,-1254.079507757585,0.021122080920819426,SR_Q_D_WOB,0.3400590221465073,1.0,sub25
