,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.01711103278002639,0.04354510631930868,-0.00018498819815968015,0.08317799522227967,5.889003440046775,5.913982907120662,5.9478938153122005,0.02840216741498021,0.012016920491152362,0.990033022754208,0.25982013728789266,0.0,0.0,0.0,0.019998332267146757,-107.8211973056334,221.6423946112668,237.09449898404438,0.06933913757077259,AB_Q_alphaCCC_WOB,0.3435368538066992,-0.34353682149867504,1.0,sub01
