,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-23.402324059595074,2.2891132295746246,-10.562246000289528,-4.733059126927484,369.86462244213976,356.25335613058394,383.2462386527342,0.0003849408881342976,0.44763175097722374,0.00047264025909755626,0.5857488532567969,0.0,0.0,0.0,0.05935216641848673,-6939.184894439465,13886.36978887893,13907.00073081593,2895.2366936025724,SR_Q_D_alphaCCC_WOB,0.2969046763806017,0.9422354586782943,-0.8849589668107346,0.8121214071085179,sub25
