,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-149.44874171578113,-12.866934687064186,12.6376110409714,4.034077234889679,515.8640448190313,540.6793091463912,498.21627700153493,1.2997700021287355e-23,0.259941832933056,0.1986549375914709,0.9265118084555445,2.4207523618442507e-300,2.216959074812732e-235,1.2998884051309042e-286,0.08532877430156183,-8209.682250165895,16427.36450033179,16447.88489437229,29975.37051691085,SR_Q_D_alphaCCC_WOB,0.35289905010212974,0.9612354396170023,-0.36143202266601027,0.7147681454295858,sub36
