,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,0.011600023609413257,0.030029323236853367,-0.029136945533435932,0.07569029456610665,5.974539639420848,6.001914923663594,6.017192128784621,0.03647872533811157,0.014266830286255998,0.0058498445394969305,0.017890007857049472,0.0,0.0,0.0,0.027244576135731724,332.6604168111887,-657.3208336223774,-636.8358238093992,0.03420809637644401,AB_Q_E_alphaCCC_WOB,0.6589844715824558,1.0,-0.03465914204150522,0.0001,sub34
