,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-30.85619519625775,9.360759909617958,31.667816651031977,14.03398517025775,357.7967665177298,364.46943731546133,354.4126175532842,1.840836316387224e-24,0.0033362766826694683,1.7270025938618852e-22,0.2754913742500355,0.0,0.0,0.0,0.1478575108686041,-7016.14286085164,14036.28572170328,14046.602749697939,3236.3118518710266,SR_Q_D_WOB,0.7464556421121019,0.7920412688692248,sub32
