,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-24.785888614292002,12.289032734408597,22.755564471710684,48.60445071505599,405.41653405478553,407.8748327126626,402.68473233737564,3.0577909050745125e-10,0.036004671255886585,4.072225814448818e-06,0.004134058037310869,0.0,0.0,0.0,0.06687273966925644,-7344.7172483780705,14693.434496756141,14703.694693776391,7503.158138944881,AB_Q_E_WOB,0.47275772662708576,0.6371768283312975,sub35
