,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-46.37794579899838,-3.1666615615038936,11.406515322071233,43.06784183844763,394.04575907978676,398.5006011450047,404.88601205019745,2.1979064450961175e-27,0.4353828729268472,0.0010276671290114705,1.5275745306073468e-05,0.0,0.0,0.0,0.11891107310842264,-6802.885470926807,13615.770941853614,13641.352912574082,3662.0126462527046,SR_Q_D_alphaCCC_relevant_WOB,0.4414473869277252,0.899760171036787,-0.1521964123868974,0.7204876389663682,0.01067866342848873,sub45
