,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-48.177191075842806,17.26502675393529,-6.559654795815183,13.311906000609559,385.2846075721384,368.31665357048337,369.0339484688854,1.5076032654006644e-28,0.0001869813718743344,0.09236833856187414,0.16826357332540998,0.0,0.0,0.0,0.1323246015685633,-6843.939111237827,13697.878222475654,13723.390719254527,4572.511234163436,SR_Q_D_alphaCCC_relevant_WOB,0.5825759925223257,0.7283998701143051,-0.025830194437645337,0.7076189553301947,0.6153252646870779,sub13
