P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0.0023057759123856357,0.027321808004556917,0.11532941678310235,0.048751278418307176,5.983556730035051,6.071772431227499,6.098230876060227,0.8373373648339528,0.0347036036543092,1.6312934845635475e-18,0.16090336577793798,0.0,0.0,0.0,0.10555421311595237,86.32775160228516,-162.65550320457032,-137.09794262208953,0.05085863425142082,SR_Q_D_E_alphaCCC_WOB,0.783132046231277,0.7306523554118137,0.7827263951026844,-0.8192030801893279,0.8820901914944506,sub07
-0.0723588939267017,0.0652898307078768,0.01597984521830248,0.05597549405149682,5.867410764788919,5.8738281816671085,5.894075596519784,8.842695110599283e-06,6.920393577988753e-06,0.2690517422100641,0.0782881700865705,0.0,0.0,0.0,0.0376310938446226,-13.35241478818216,36.70482957636432,61.96410769114379,0.059919337169995625,SR_Q_D_E_alphaCCC_WOB,0.5203346784831158,0.8869547838627603,0.9637470951242704,-0.9633555550607661,1.0,sub08
-0.11089808387491444,0.026449965090338482,0.02720668676808566,0.07697209968506269,5.98397182369566,5.940305674784424,5.954229240584133,9.521113346422794e-23,0.0016075252147549409,0.0011854725363975019,0.005757034122573398,0.0,0.0,0.0,0.10502336863604812,618.9841523082052,-1227.9683046164105,-1202.3138104649288,0.021747603534146804,SR_Q_D_E_alphaCCC_WOB,0.4367934785719934,0.5147257876060679,0.3524430822892133,-0.4334086906564539,0.5844465080488901,sub21
-0.05076927969398536,-0.0027994482949096227,-0.0391313212325127,0.04727082241379731,6.031375381866993,6.037195646462813,6.069465309696577,4.0732618620950763e-13,0.7762833260996759,7.459955510417534e-05,0.2301275658006833,0.0,0.0,0.0,0.05956261094651394,415.0572447679067,-820.1144895358134,-794.4480097613332,0.03018595122026772,SR_Q_D_E_alphaCCC_WOB,1.0,0.35425336285546666,0.05494886069808283,-0.11228208197518896,0.8593391352911283,sub22
-0.0993951457074639,0.001692879684115422,0.04234293172288353,0.04351220758216319,5.81104535120596,5.772220728210852,5.744361435153554,1.5052797771931943e-30,0.8390745027725026,4.395210864991453e-07,0.053451133995298286,0.0,0.0,0.0,0.14677520858285575,623.9997748856413,-1237.9995497712825,-1212.4135222554607,0.021278839493528937,SR_Q_D_E_alphaCCC_WOB,0.7045876483847018,0.7972779107315624,0.0001,-0.5091015535665189,0.7186462206960007,sub23
-0.11844453815509473,0.037059899755933434,-0.016689252010632705,0.018090180709553483,5.923701441779173,5.91287520481816,5.878349695295218,1.5633340413506494e-21,0.00017226797230815078,0.09032441315050438,0.4282211411833742,0.0,0.0,0.0,0.09772228999982836,424.1607331790092,-838.3214663580184,-812.8420002525309,0.02899268411540038,SR_Q_D_E_alphaCCC_WOB,0.468679664549748,0.3710366427690656,0.0001,-0.8776552047262471,0.8658738474183547,sub24
-0.031459684810606216,0.005523031474840845,-0.026523618081219003,-0.007015037212690145,5.903140139492319,5.863485981223014,5.939178290620395,0.00013890231618902005,0.5039475437936003,0.0013568537676157796,0.7703360801522965,0.0,0.0,0.0,0.06272866728673654,635.1507508573128,-1260.3015017146256,-1234.6710653481298,0.021088661497857653,SR_Q_D_E_alphaCCC_WOB,0.7642178792958401,1.0,0.0001,-0.2538303957114202,0.3576093072029666,sub25
-0.11946869988024796,0.03248945245977641,0.052221757745838884,0.08412429392053755,6.054505653442089,5.970441476565096,5.950912610992535,4.074470449432573e-35,0.00887525876201998,2.677959590144413e-05,0.0295716666904922,0.0,0.0,0.0,0.16537904937225922,130.10495025656496,-250.20990051312992,-224.57143201639286,0.04751483681999307,SR_Q_D_E_alphaCCC_WOB,0.8831827518526398,0.9407697387515764,0.01142924732166612,-0.5338060162699766,1.0,sub26
-0.17858974550116866,0.038892660187286564,0.012950411927151491,0.04202017157415494,6.029516701454276,6.052285996705687,6.0154008646658985,2.8046284926454977e-41,0.0012967008891145244,0.2830410707200059,0.3504723043664203,0.0,0.0,0.0,0.14731699150528302,159.93097904363094,-309.8619580872619,-284.1835213521212,0.04538633408959032,SR_Q_D_E_alphaCCC_WOB,0.6421955888117628,0.7639046643992796,0.3751628182533703,-0.08592381386853376,0.6539765224782242,sub27
-0.08398712901851513,-0.003404866615649399,-0.040704879916068776,0.054018979322355935,6.0932851082603525,6.061699644205147,5.993418700887013,9.596504879447887e-19,0.7181441223780793,1.7114458357460716e-05,0.09021865542207054,0.0,0.0,0.0,0.1290083707310915,469.8441461060456,-929.6882922120913,-904.0458124836913,0.027558720987553104,SR_Q_D_E_alphaCCC_WOB,0.6057470112763769,0.6088854994623172,0.6536537100909341,-0.004935059658212171,0.718472117319528,sub28
-0.05350665126584876,0.036349533253272864,-0.01018811608886884,0.05144146857242582,5.717908007696254,5.728207497424925,5.721317701438018,2.2246781729003397e-28,1.2787110287297375e-08,0.10881288982550592,0.061629304020843566,0.0,0.0,0.0,0.12257273441063266,966.3845852013377,-1922.769170402676,-1897.090733667535,0.012566684881487955,SR_Q_D_E_alphaCCC_WOB,1.0,0.7228857814977265,0.0001,-0.09791397157626414,0.8771233710864667,sub29
-0.08441238294091655,0.0036654195267795116,0.0038245933329771327,-0.04932411245595841,5.9669660746772575,5.924475765767845,5.945245005020374,1.2244400168983354e-18,0.7408509818566132,0.7303106274577109,0.09010736682692344,0.0,0.0,0.0,0.07133725317951845,278.66785067963247,-547.3357013592649,-521.8232045803917,0.037009169311426414,SR_Q_D_E_alphaCCC_WOB,0.7616672250420333,0.554410613886759,0.4602444856520077,-0.3695899113812632,0.8025259128672704,sub30
-0.07617477275074944,0.012195717711985438,0.0006940380880050626,0.028581750155590058,6.0073905570603685,5.988434070035727,5.987102430119915,3.303427436160011e-21,0.1935359276540549,0.9409029071946338,0.629548781624448,0.0,0.0,0.0,0.07202313228849687,476.5616766538533,-943.1233533077066,-917.3934309691347,0.027627066978175928,SR_Q_D_E_alphaCCC_WOB,0.8052604693092782,0.5827087810499131,0.3299295864873383,-0.9320386319109966,0.6419965359125572,sub31
-0.11332736002873063,0.0272128027377527,0.08393425686710754,0.0301692202866215,5.869714418158374,5.885013142829648,5.859080752599331,4.107594850466972e-29,0.0010440648190958967,3.0013296749172135e-23,0.3638116944920152,0.0,0.0,0.0,0.1656836939811811,631.9039391110697,-1253.8078782221394,-1228.0937412163314,0.02155958724684524,SR_Q_D_E_alphaCCC_WOB,0.529304922584747,0.7876481404811727,0.42692442872603065,-0.4751067401974534,0.6681168066497588,sub32
