P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-0.029674271127686738,0.05047477658840119,0.012459170769285169,0.07605545346268107,5.885334833860716,5.925636432653342,5.943369421419009,2.665727196799749e-11,1.5796502174030768e-09,0.07569720416513137,0.02881082661777665,0.0,0.0,0.0,0.12484037496441568,843.6044358147235,-1685.208871629447,-1680.0684185863458,0.01537811919678054,AB_Q_WOB,0.7734415040778405,sub01
-0.06713025040422567,-0.0197675065734485,-0.013640972954969022,0.1948439856742452,6.011171479827367,5.98280536579494,5.9538432572037445,6.88559436782529e-22,0.034496066586613285,0.0831738827633594,1.2806898030616615e-05,0.0,0.0,0.0,0.1123482838727302,697.8605925017627,-1393.7211850035253,-1388.5752005358108,0.019492292338427062,AB_Q_WOB,0.3665851298268618,sub02
8.562853801241666e-06,0.055074378399815514,0.09266566646996642,0.04293358855754237,5.8913473063574955,5.8833917833565215,5.915671578836968,0.9994751911201908,1.4044755827723112e-05,4.650365659500573e-20,0.10814588500723332,0.0,0.0,0.0,0.08866415610167322,409.98054177394164,-817.9610835478833,-812.8512040848111,0.0299633619369282,AB_Q_WOB,0.034176287912460315,sub04
-0.04872636891909402,0.043529613055207805,-0.018943855397906884,0.04851136203301598,5.940746723959242,5.885072298607136,5.888343484596031,1.7689293561780515e-08,0.0008178472328596442,0.07765633726698751,0.0679573059457629,0.0,0.0,0.0,0.06256900330020565,317.7810073558173,-633.5620147116348,-628.4595153558599,0.034701464968324616,AB_Q_WOB,0.4750014935305546,sub13
-0.03989507041359917,-0.05760713442739618,-0.034059300803876924,0.04052750054954024,6.079412602728653,6.029823205818124,6.0457480942442325,7.160754119334193e-10,3.4427427189924705e-06,0.0012092448016538153,0.06721631305633352,0.0,0.0,0.0,0.08489540230971437,351.2559405041143,-700.5118810082286,-695.426816714276,0.032508766876951166,AB_Q_WOB,0.8152255192251153,sub14
-0.03410098894756683,0.019184641729656143,0.033533833178434135,0.11033447987172684,6.0234385481288335,6.08957640963518,6.1699704224287135,2.6007540264406014e-05,0.1536534704832385,0.003261507071961493,0.01830990276943122,0.0,0.0,0.0,0.10636193780976723,235.09331977422383,-468.18663954844766,-463.0541419967876,0.04021860817406052,AB_Q_WOB,0.6192006486346519,sub15
-0.09159404436970096,0.0531591248929128,0.032607258720191545,0.08507897235773013,5.898201477591398,5.868340578680281,5.9792645022369735,2.952521279260153e-18,0.0005666082113562983,0.01002136072194913,0.009822257082149215,0.0,0.0,0.0,0.11787796814214245,113.87755770215313,-225.75511540430625,-220.645235941234,0.04860876050090257,AB_Q_WOB,0.4239273825084625,sub16
-0.035363270130905934,0.037359360346216515,0.056632694554895176,-0.0018805655765926632,5.871476616183128,5.833691674173442,5.902715601009272,8.004487331137551e-06,0.009304253265611745,2.627771476510213e-06,0.9604566908203968,0.0,0.0,0.0,0.05249986006785135,171.25050598499024,-340.5010119699805,-335.3741211610817,0.0444683187818851,AB_Q_WOB,0.7165890279877517,sub33
-0.06417870675807094,0.009012038231735577,-0.02935391443915855,0.07873767034460122,5.996084767975166,6.027914950037892,6.034648108531126,3.5147961476612806e-12,0.465344729653897,0.004683685330137551,0.011964580164951142,0.0,0.0,0.0,0.06141624064228768,354.7962204693447,-707.5924409386894,-702.4711884854448,0.03300640936978468,AB_Q_WOB,0.3495288873231672,sub34
-0.06210146778583645,0.025123783300402824,0.05490291201265377,0.10142602713774627,5.986322946547983,5.991012446868898,5.979658955688949,9.208006590082029e-11,0.06551926111744077,1.7138049303823603e-06,0.009962068981820782,0.0,0.0,0.0,0.06731097459652724,230.47423296135437,-458.9484659227087,-453.81836741258314,0.04048065463339746,AB_Q_WOB,0.4225903536890738,sub35
