,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-43.77573718359306,-0.4699498299001581,-17.2928817039693,0.5057137382309875,393.5575801585487,425.5313375089022,400.9014472716234,6.164437335551584e-20,0.9118292086878654,2.102189990040115e-06,0.9578707036570683,0.0,0.0,0.0,0.1183764328685264,-7166.044905165189,14342.089810330379,14367.870693517782,4194.7967397076745,SR_Q_D_E_alphaCCC_WOB,0.40392614713957214,0.38820204277266024,0.0001,-0.9632377843498126,0.8208667889997726,sub40
