,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.07202277261169762,-0.0021110765150154642,0.03186317306698422,0.03178446465280005,5.892192220782789,5.894939087193716,5.9075135856039,2.297303584344759e-25,0.796282600980905,0.00010206867558593165,0.40106242376953893,0.0,0.0,0.0,0.09496930434853601,648.2248800721218,-1290.4497601442436,-1275.0307791363489,0.02094219019443357,SR_Q_D_E_WOB,0.8349706623327112,0.9340592989413485,1.0,sub06
