P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
-23.08884370399964,-11.541858825575533,7.48288919062883,21.86853725653261,494.91999694770897,514.7062108933668,501.25071835003286,2.280673693774333e-05,0.10987877183998224,0.2193878375314319,0.3153540800572959,0.0,0.0,0.0,0.03081397981632128,-7610.458048971848,15228.916097943697,15249.4364919842,11482.793741718691,AB_Q_E_alphaCCC_WOB,0.3669978205331947,0.595461825644208,-0.8577479083041712,0.5613106799403769,sub46
-7.554901442842607,-3.72778292592086,4.664961767198258,-12.199308875821016,426.8168223609719,392.0663098120877,391.61477692174,0.0019756754289917736,0.4269501558179616,0.24242518024993756,0.3045957284115962,0.0,0.0,0.0,0.058114284877265776,-7008.435538597733,14024.871077195468,14045.352854685038,4882.759257861364,AB_Q_E_alphaCCC_WOB,1.0,0.0001,-0.481940582922977,0.7719405208198628,sub47
-26.821650043617197,-3.41389005806076,16.797622683559037,46.35615476085313,419.25984539163386,420.81115149426336,464.322133391007,7.319794298869528e-13,0.6079082174912995,0.002760754976200241,0.022923603683207647,0.0,0.0,0.0,0.08677450106088991,-7474.366121964466,14956.732243928936,14977.236593022131,9689.409118381178,AB_Q_E_alphaCCC_WOB,0.8461988043890228,1.0,-0.0563758272764564,0.6481143747659208,sub48
-21.92849010767693,14.745690447079525,-16.57458799175907,30.040838640310138,456.9215776409774,442.86902537737177,435.9525907417129,7.887609359343623e-09,8.755434551322599e-05,1.0633443048524429e-05,0.2078673607456376,0.0,0.0,0.0,0.06665344803106421,-7103.106251925014,14214.212503850025,14234.783813454673,4413.090190478205,AB_Q_E_alphaCCC_WOB,0.32756446315171217,1.0,-0.39481730382621305,0.5951775818048056,sub05
-13.241493742245913,0.2971131566998295,11.680945976220825,11.129239585362058,366.72572333934477,366.7784626555114,371.4595910342073,3.515363553852363e-05,0.9264800538682588,0.0002957267650869363,0.4555854552614622,0.0,0.0,0.0,0.02600451530074344,-6887.028135758896,13782.056271517791,13802.614912861647,3246.21337684834,AB_Q_E_alphaCCC_WOB,0.3086491980011372,0.0001,-0.6555495877109783,0.802099812739748,sub06
-13.794734239953554,9.467819623430984,55.41298149948946,24.316026800873324,405.09760749912107,444.99699559377615,459.38032726272,0.0016502545402055993,0.13573913486763886,7.589325388869926e-18,0.15362363670717188,0.0,0.0,0.0,0.10440345256470696,-7508.372884728409,15024.745769456818,15045.191817922805,12218.324067141379,AB_Q_E_alphaCCC_WOB,0.7467882192128551,0.5605409241166988,-0.5009730296099189,0.23108248157088815,sub07
-37.50929367606046,29.69981140485709,4.611594919645746,32.46514477845585,362.4708914283065,364.3324016487485,371.92655085387656,0.003569747352057297,6.266237771117645e-06,0.481577937464082,0.02375682444681016,3.4505053145039113e-277,1.1527710932307107e-287,1.6066004531584986e-302,0.030869590818101256,-7076.494811755522,14160.989623511045,14181.197046002868,12280.815439339187,AB_Q_E_alphaCCC_WOB,0.09104981635645892,0.20900768182633905,-0.3250843141894818,0.502318138312312,sub08
-15.41008254493883,9.399746747493765,9.922155012041348,33.81014301044754,402.35364570276187,386.4027658606709,391.88191343257614,1.3104832555302774e-11,0.006983075286213522,0.0044530351630385,0.0035412488065542243,0.0,0.0,0.0,0.06435467797082672,-6918.720124711492,13845.440249422983,13865.963844744167,3759.6273902843536,AB_Q_E_alphaCCC_WOB,0.8482579972843628,0.060428006296725026,-0.35335586320483725,0.7111918962838637,sub21
-17.806393701077138,-1.0716252361108385,-14.91989153989478,13.202780373509036,423.1806055593297,425.4674244227562,437.62693286298713,7.809512862810483e-09,0.8076835854998543,0.0007193950179529298,0.4530344708543024,0.0,0.0,0.0,0.03980707750175283,-7230.887877387669,14469.775754775339,14490.308938594922,6026.028253529526,AB_Q_E_alphaCCC_WOB,0.7253297475604826,0.8972644992904365,-0.6342883479650174,0.5997947699103452,sub22
-8.29584138599497,0.4721339572696594,13.557833673402385,13.000351038747153,338.3080495402321,325.5700895265145,316.2408513414781,2.042561570869984e-08,0.8715019030377792,3.8125012285598402e-06,0.09916042380670756,0.0,0.0,0.0,0.07079329108963882,-6599.400311248302,13206.800622496605,13227.26944450926,2609.062680370397,AB_Q_E_alphaCCC_WOB,9.9999999999989e-05,0.928736223825019,-0.5539743622283738,1.0,sub23
-27.410024617767505,13.745589080046635,-6.663764612637023,8.53280509733977,379.5917939194615,375.4594951544361,363.4980487381822,2.137590690720175e-08,0.0005930924152174812,0.0945432804374836,0.35593817295406605,0.0,0.0,0.0,0.049850758413210405,-6821.1987704144385,13650.397540828877,13670.781113713268,4745.039082808573,AB_Q_E_alphaCCC_WOB,0.2925046341214325,0.26794322905299045,-0.5538296410627603,0.4250010634791251,sub24
-4.068988158060924,1.9295132764731175,-10.201747047483721,-2.9412548175276,370.2783384834388,356.5282647534952,384.41597504847533,0.07688398546808216,0.5273072479512474,0.000848405838705237,0.7404856467159069,0.0,0.0,0.0,0.055109763978478665,-6718.797711325755,13445.59542265151,13466.099771744706,2875.69169680958,AB_Q_E_alphaCCC_WOB,0.6586826644337973,1.0,-0.588548320074859,0.5150396957485536,sub25
-19.655322803174588,13.564579019456383,20.599779400298946,39.78040975870436,439.6075796903452,401.74003435609427,395.2371308520202,2.71899430265053e-07,0.02187447302881749,0.0005050977781164259,0.031038886006293936,0.0,0.0,0.0,0.06946148305899191,-7554.166057718066,15116.332115436133,15136.842890233524,10803.118494674312,AB_Q_E_alphaCCC_WOB,0.8207583364236183,0.0001,-0.7934664798661615,0.629426161515091,sub26
-25.9325974842186,20.20515949113584,4.5860114893411215,9.393872943470269,425.55013379831775,435.44873688669327,421.3814446893446,4.542566507329328e-08,0.00040801766369819216,0.4214357754538732,0.6587669780172414,0.0,0.0,0.0,0.03783211604027814,-7575.201571301123,15158.403142602248,15178.945891990359,10143.068226855148,AB_Q_E_alphaCCC_WOB,0.4302290736759479,0.6525168798846588,-0.6673842024363109,0.1629951585344012,sub27
-10.850173393164098,-1.4199739428994391,-16.539808893783018,20.515813829286067,448.6949598706162,435.3291487223235,406.8425173602769,2.325088749143237e-07,0.7323019532756758,7.12680949222971e-05,0.1436029186834065,0.0,0.0,0.0,0.08547190359603196,-7120.4541268636385,14248.908253727275,14269.422237509998,5336.1401937444625,AB_Q_E_alphaCCC_WOB,0.01535086580182144,0.12064069425498572,-0.05882146871155769,1.0,sub28
-10.621604208066426,12.030082330513086,-3.4487651521790643,19.97675146079284,305.21117544608086,309.61045838223936,307.0857462148361,3.3587599660346126e-07,8.278825112420323e-09,0.09690380107334727,0.0268201326154228,0.0,0.0,0.0,0.053096551815960735,-6304.896693122975,12617.79338624595,12638.336135634065,1341.800099643874,AB_Q_E_alphaCCC_WOB,0.4141348805493701,0.0001,-0.7503908485369828,0.4438378771898474,sub29
-16.304942954683476,0.6728944817667788,1.7799140123732915,-21.584363654902734,398.1657652083104,381.83847698836337,389.5611081508842,5.475596336693172e-07,0.88741614981575,0.7084251164454588,0.0837193639873793,0.0,0.0,0.0,0.028873350336915963,-7085.410190797197,14178.820381594394,14199.230379017496,6804.569053153307,AB_Q_E_alphaCCC_WOB,0.7981352345885059,0.0001,-0.5151947532515175,0.5461598145413703,sub30
-10.417814979109565,3.1169003990278927,0.971184067442354,5.794239443682572,412.74138594218965,407.38782801199096,405.27804848996396,2.1324990700524846e-05,0.4435764407350322,0.8110014770840871,0.8216706746579128,0.0,0.0,0.0,0.016400357441906266,-7229.572093275952,14467.144186551905,14487.728124422762,5199.135226221383,AB_Q_E_alphaCCC_WOB,0.8404546989274725,9.9999999999989e-05,-0.9957425074437576,0.5239347991963287,sub31
-4.249715162462167,8.982323211653236,30.94941949357057,13.832806027684127,358.3936919178657,364.8351435185015,355.87648355227975,0.028835578999502905,0.006602294062289446,3.237622834223612e-20,0.2963398870232407,0.0,0.0,0.0,0.07810720304309116,-6943.0555136549365,13894.111027309875,13914.682336914522,3426.469812715389,AB_Q_E_alphaCCC_WOB,0.8780978280463936,0.9183620778358724,-0.7112407158194471,0.14425205491190254,sub32
