,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,0.3614985731561833,-0.7258380709715054,0.0023631810713397594,0.029809772245902533,6.4210250999937735,6.361330255181954,6.333262823144587,3.884414073028207e-22,2.47312478517597e-22,0.9170754826850525,0.6865146060529592,0.0,0.0,0.0,0.07930443417903454,-656.0169112778312,1322.0338225556625,1347.79908073035,0.16345026265543416,SR_Q_D_E_alphaCCC_WOB,1.0,0.0001,0.0001,-0.1303214462704957,0.0001,sub28
