,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,0.37349289563534127,-0.0770316314247595,-0.08201741553839575,-0.7267386803410809,6.068211716682679,5.931474774970231,6.052081942331519,6.215986762265101e-07,0.24919975486335894,0.13045423970776718,1.4188362450555405e-11,0.0,0.0,0.0,0.062363656238317744,-1740.853688129242,3487.707376258484,3503.1334859826047,0.9200182822819274,AB_Q_alphaCCC_WOB,0.02207238295119355,-0.7904684059718425,0.029237762678138973,sub18
