,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-65.448552972194,8.55910162499719,-2.5941886577508484,33.87359221379701,428.6575050459326,440.3733003407966,423.8965948850564,8.189269515949877e-27,0.11801802134629195,0.5834051553691544,0.11071029338472803,0.0,0.0,0.0,0.0913215067638875,-7435.018410885221,14878.036821770442,14898.6270588552,7055.771101082777,SR_Q_D_alphaCCC_WOB,0.42008477048542653,0.7562994551459544,-0.3034725899346191,0.673234261056688,sub41
