P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
-10.513103710588632,18.477488785133595,4.742311203663678,28.54309123846763,362.8965971857664,376.8908392039135,384.8787469256421,8.886969667552655e-10,4.257032477638295e-08,0.09550017273744467,0.04411639336874772,0.0,0.0,0.0,0.10467946031581253,-6810.9461838146,13627.8923676292,13643.344472001974,2555.389876791033,AB_Q_alphaCCC_WOB,0.9396108737727226,-0.9154583303959728,0.7000820471312557,sub01
-28.525231931823054,-8.941944529643145,-5.3028411903638855,83.99437714091884,412.780400906362,402.11924238594804,388.89228726157313,1.8874364898728585e-23,0.015723746205395517,0.08995335045138746,2.4717973284637457e-06,0.0,0.0,0.0,0.1202275502329786,-6967.817031992677,13941.634063985352,13957.100252891045,3105.2144249562675,AB_Q_alphaCCC_WOB,0.33559812624127355,-0.2293489704223418,0.3567427941311241,sub02
-475.0638638375541,4.548075638199915,35.41738334055313,5.07748512790592,371.19327543618795,369.5275814112004,384.5122281463872,0.06593224979543612,0.5649628334427793,1.372680852547753e-16,0.6448347728545798,0.0,0.0,0.0,0.06689530758497819,-7323.178568589149,14652.357137178298,14667.811593570012,5655.926701075218,AB_Q_alphaCCC_WOB,0.0001,-0.3474969666178428,1.0,sub04
-19.26950868185101,12.222871953071813,-3.7998183634846896,23.307082676540972,382.5405577653814,363.29316782663057,365.18625698909034,1.3438721653252134e-07,0.015154262103045912,0.37208991636552735,0.023953114748439253,0.0,0.0,0.0,0.04508237953479188,-7331.884407695935,14669.768815391868,14685.223271783583,5733.633708857376,AB_Q_alphaCCC_WOB,0.3926908733636196,-0.7665199219078821,0.4963490249210809,sub13
-14.422032799088994,-23.01194036065457,-11.62833445994953,16.535382429754538,442.30232486654165,420.31863789126714,425.02727190381887,3.620140862001428e-08,5.380112827080541e-06,0.007117008338477214,0.06888558359978282,0.0,0.0,0.0,0.0737766420156698,-7327.955841926457,14661.911683852913,14677.359078648584,5854.787990863392,AB_Q_alphaCCC_WOB,0.9134843108690944,-0.2288143876083718,0.8005234306423155,sub14
-16.70050224553053,14.25053035341994,18.351950309895827,48.2467096884179,415.3613671592548,444.0881055465181,489.9423874920086,3.568848298579311e-05,0.032797252226408065,0.0012575786505803744,0.03107304309805967,0.0,0.0,0.0,0.10916739872954984,-7679.701927623822,15365.403855247643,15380.851250043315,10174.506365275905,AB_Q_alphaCCC_WOB,0.4300448024475757,-0.4339069744827989,0.714930547235667,sub15
-36.21487826110139,22.184340258514368,11.833928455642063,39.16411078901375,371.53478696883866,362.6740244347921,410.05891314080895,6.069596291012654e-19,0.0002532549353578078,0.02134525503178488,0.003706692644709109,0.0,3.6335170253912477e-308,0.0,0.12224071245559333,-7546.53659917956,15099.07319835912,15114.518235590818,8331.064492440619,AB_Q_alphaCCC_WOB,0.481231069157189,-0.39731594007239024,0.4191263532348217,sub16
-20.959359081165825,11.0771214264961,19.521382804216138,4.399416176678457,362.7770236719927,350.10651041744796,375.1345992786256,5.572677325563083e-07,0.0387110699062951,2.4869216317350502e-05,0.7660180234827358,0.0,0.0,0.0,0.04855728659101355,-7447.078106365989,14900.156212731978,14915.61536763679,6743.8905532423705,AB_Q_alphaCCC_WOB,0.08224887765105074,-0.6493464026767543,0.8135919619537914,sub33
-24.46200179273784,1.3852963927795745,-12.755906564760654,28.23163014474338,413.59384382859906,425.96172439755264,424.65037135321745,4.062297556485552e-11,0.7958304974790478,0.004685961787430196,0.03802929586231885,0.0,0.0,0.0,0.050308997712360186,-7391.833783354751,14789.667566709502,14805.1173172179,6414.123285869794,AB_Q_alphaCCC_WOB,0.3381778632773609,-0.02186501442981892,0.20199176681896786,sub34
-26.15214878116085,12.67631312011994,22.471535048497678,48.71725340879266,404.4711095729122,408.2560280647452,402.6370285408743,6.734831827965829e-11,0.02801241456129468,5.0952404262034334e-06,0.003723991502073831,0.0,0.0,0.0,0.06664637569787801,-7520.73691852984,15047.47383705968,15062.930643627778,7637.921824179834,AB_Q_alphaCCC_WOB,0.4320448718410318,-0.8588894507925535,0.6545303377389382,sub35
-38.31625765325886,-7.7756340489254105,13.807580479032671,-25.150613987004718,510.4867359412452,533.5326556501408,494.8020093854108,5.684687462264385e-07,0.5133481052286375,0.17470726475784373,0.5593296486842396,3.590523944812666e-283,4.3733463652679804e-218,7.262396398199108e-272,0.02731816871872339,-8380.217095112075,16766.43419022415,16781.867411765114,32551.004073600543,AB_Q_alphaCCC_WOB,0.5069713506131831,-0.9152658248703056,0.7978118770914915,sub36
-27.768638842544505,25.02267497426802,17.62852118399562,2.847232147207613,397.01426997423437,390.115764590746,382.2147673639372,7.334165312637411e-08,2.846087490332102e-05,0.00039297395394000253,0.8103113121773742,0.0,0.0,0.0,0.06541073116921693,-7552.674839270287,15111.349678540571,15126.813524611314,7810.133764413447,AB_Q_alphaCCC_WOB,0.18476213881752265,-0.7129496456609106,0.21715731555740814,sub37
-29.408463316424488,9.4859760952995,8.03779545562772,-18.95488326242929,392.7431454240311,403.7682232009524,401.8261549182646,1.991381959816005e-09,0.09284174311806112,0.09504175687087063,0.08792771647903917,0.0,0.0,0.0,0.04835705287984415,-7244.98157347423,14495.96314694846,14511.326904308191,7090.102236794009,AB_Q_alphaCCC_WOB,0.1311253915999073,-0.21604355946296028,0.5512853464942953,sub38
-31.999795861369964,0.2336241940113517,32.550013411650994,59.69822742132646,391.8361733510559,374.40337225447945,350.41333436553185,1.3427971414280744e-21,0.9657691210081454,3.935613522365782e-12,0.00028910080799597165,0.0,0.0,0.0,0.14119185361094555,-7419.197107877469,14844.394215754937,14859.839252986636,6819.402869821262,AB_Q_alphaCCC_WOB,0.6001604410649052,-0.11665584784654134,0.603346507907511,sub39
-21.12127105435588,-0.9349064616523552,-16.717367082474876,-0.615667967132481,392.9007384215462,426.4447409791675,401.2065942415332,3.097121292220669e-14,0.8287073571129847,5.624854114454672e-06,0.9492547006926249,0.0,0.0,0.0,0.1002816888379412,-7179.067817860689,14364.135635721377,14379.604165633817,4280.89218462904,AB_Q_alphaCCC_WOB,0.535191216657717,-0.33848664487014923,0.3574895460354237,sub40
-33.5868371496662,-7.063205579755187,-10.613858358850699,30.36379129951294,427.2528233979757,433.3911454406343,413.81050272608337,2.926627157396268e-23,0.1238348447195572,0.006708526728691104,0.025972628105972825,0.0,0.0,0.0,0.105808704563626,-7236.457324788883,14478.914649577766,14494.37380448258,4850.234260076424,AB_Q_alphaCCC_WOB,0.3564271193707549,-0.20909134593856515,0.5114591117908209,sub09
-51.53558407860621,8.157722511601996,14.478437060365634,52.42749916785662,416.40191112696436,411.12417405914834,388.6993873136837,7.941131791327538e-09,0.12812605538462954,0.0015877045062199766,0.0930639788004591,0.0,0.0,0.0,0.054673018467231486,-7443.541451781873,14893.082903563745,14908.54440496848,6645.863503411703,AB_Q_alphaCCC_WOB,0.06046217245675173,-0.11373193859187793,0.3443058972650864,sub10
-13.042080530888919,-8.517076636602635,-8.233367649039472,-6.971863111593129,427.4285873029991,423.2607747045852,409.73398446895754,0.001889658438511996,0.2556385452588837,0.19105197068741672,0.5299995320246468,9.76483192e-315,0.0,3.27288039605319e-301,0.018294603284320976,-7816.8723059281665,15639.744611856333,15655.194362364731,12500.301327992851,AB_Q_alphaCCC_WOB,0.7227382036624611,-0.6415999227883863,0.22562122339020246,sub11
-41.160089607511296,3.0748684001531075,25.59483732319468,30.132571663924317,378.5127417982836,370.6783378178453,369.8600369275122,1.1938875549592881e-07,0.5863374677037818,5.8859306335713425e-08,0.0591739591395695,0.0,0.0,0.0,0.05101364652067053,-7393.7900479482205,14793.580095896441,14809.01094870455,6923.494676037325,AB_Q_alphaCCC_WOB,0.029276710271986226,-0.4356381566476444,0.10043537033758836,sub12
-9.036252698819697,4.246548589836294,4.789517873846589,-9.484802802015963,325.323288491759,338.99610280030515,335.63314890841286,4.4159433640793895e-05,0.223678424209468,0.10264746185378992,0.2352575572455577,0.0,0.0,0.0,0.024497880434499297,-6875.206030058044,13756.412060116092,13771.873561520824,2732.661995122155,AB_Q_alphaCCC_WOB,0.5544685496017934,-0.7756963292243771,0.4527889866846983,sub17
-11.371463183560605,7.699710808372947,-5.464910642294319,-39.39890677741579,429.62833476073166,458.2808419779649,430.0671224396651,0.012108050895229651,0.3766261540012768,0.4596245519930318,0.007547066278568228,1.011448507970051e-253,0.0,2.842954533388361e-253,0.016167008435750363,-7953.239367863842,15912.478735727684,15927.904845451803,17091.94262123382,AB_Q_alphaCCC_WOB,1.0,-0.6574213433175894,0.611228480844554,sub18
-11.501048378730054,-7.288845532458705,33.622709169388955,-28.13706502252985,394.77221054723435,382.93790074073263,402.2521785907065,0.0008139592891197925,0.3033872821221324,3.940259764194502e-08,0.005876422088215734,1.3117838202486707e-293,0.0,1.0872487678253325e-296,0.04070973754869223,-7748.84716329631,15503.69432659262,15519.13464313098,11672.977710601244,AB_Q_alphaCCC_WOB,1.0,-0.11564192728706467,0.9132115414539378,sub19
-20.42161488997567,1.4326667939547844,7.8574464089003655,41.41318273062428,414.0970611862617,422.88947052955587,438.4197849127588,8.257335244356859e-10,0.8060224525309281,0.1147191754629202,0.000945244014231076,0.0,0.0,0.0,0.053251963941373326,-7550.5471066313985,15107.0942132628,15122.555714667536,7856.346618367375,AB_Q_alphaCCC_WOB,0.7372910901127997,-0.7070587410748805,0.5855340921492838,sub20
-15.295787196840033,6.791855681821463,-2.033926044850819,35.41198684203589,427.5573854557885,438.21034455101835,423.956147749685,4.720218142466522e-09,0.23076853626525906,0.6770372195049871,0.10653051696724036,0.0,0.0,0.0,0.031452380969071214,-7475.567321304348,14957.134642608697,14972.577320422262,7520.647128446569,AB_Q_alphaCCC_WOB,0.055083567600311883,-0.5935024562936021,1.0,sub41
-10.356638995159331,6.782991666911408,10.650283518372936,31.983320329961966,401.75374747493555,452.86480799513095,448.332567227468,0.009140672687189823,0.3499712291762941,0.08172889831647152,0.02100577989450876,1.2836187685158028e-297,0.0,0.0,0.05493397461403582,-7674.0225389940415,15354.045077988083,15369.456913299864,11643.189917746045,AB_Q_alphaCCC_WOB,0.8386043005795013,-0.2996673622779096,0.6299849223414926,sub42
-39.30017314772113,3.9789847322594927,-5.658406841807048,13.836344665382626,445.2645030255198,418.89610792864374,423.2114799991028,0.011789875383168277,0.6585244646004418,0.4492183793436797,0.28720498089857355,2.033853105309525e-267,0.0,1.0731687259095781e-246,0.012876742745415837,-8003.37420762739,16012.74841525478,16028.186368657925,17602.458655372004,AB_Q_alphaCCC_WOB,0.005102720942888195,-0.7995872220215742,0.3907053292128961,sub43
-33.91310390950725,4.109967860154802,21.880888226451184,83.0794230372064,425.6307596042266,459.7424612797239,448.27538736694015,2.1684715408670845e-09,0.5012809269774912,2.548130106351056e-05,6.577985931981884e-06,0.0,0.0,0.0,0.07293750630100104,-7608.129040437292,15222.258080874584,15237.721926945325,8517.04355751302,AB_Q_alphaCCC_WOB,0.1562216681593308,-0.07202525644667745,0.4376175282969785,sub44
-10.343526617953527,-2.5492223165773518,11.569049939416507,18.10602539630589,391.0623698227436,396.182897325314,399.94971793063064,8.583363599368143e-08,0.5498256502244159,0.0015677374427951114,0.0729391863086677,0.0,0.0,0.0,0.0387250158437209,-7147.7543304949795,14301.508660989955,14316.967815894768,4221.589337024605,AB_Q_alphaCCC_WOB,1.0,-0.108512693137933,0.9915547736793962,sub45
-22.41474991339201,-13.057046711290253,8.076036909184499,14.290108055469894,493.5127500713288,514.2874160928212,501.9880483466162,3.106252194064191e-05,0.0655315702006964,0.18330269614914346,0.4980949554052836,0.0,0.0,0.0,0.029672758023148393,-7783.507391747059,15573.014783494118,15588.469239885833,11637.381972315847,AB_Q_alphaCCC_WOB,0.31546102574352225,-0.3652486391660567,0.5985675953864928,sub46
-6.05938688673964,-6.699738755166978,7.252634597998877,-28.87977089424175,426.80621908555486,390.6736938375208,391.95203223057604,0.00920451618636409,0.17364615053361754,0.08705921396944225,0.014476647517502637,0.0,0.0,0.0,0.05302113621358506,-7356.957107075124,14719.914214150249,14735.38040305594,5700.9879510091405,AB_Q_alphaCCC_WOB,0.518922450632695,-0.038390663634539135,0.9653830961219876,sub47
-27.155351753595227,-2.430297281289564,18.86691581808258,49.32452876887732,418.22511209862165,418.9946959742652,463.482407794372,3.1000939730884504e-13,0.7109072131779051,0.0007708586301995046,0.014486339337821431,0.0,0.0,0.0,0.08938380693258141,-7643.030287629174,15292.060575258349,15307.50089179671,9881.218401074217,AB_Q_alphaCCC_WOB,0.9631974272492909,-0.16918214611680105,0.5995258646498364,sub48
-44.64120251389257,12.19657560340278,-15.881236741495847,26.15910609589107,455.60732365153734,443.811066965734,435.2541540559367,3.1400738073695056e-10,0.0016689679593190235,4.344325249168054e-05,0.2877525841531672,0.0,0.0,0.0,0.06348274585674529,-7199.311559317641,14404.623118635282,14420.072869143676,4741.102158743697,AB_Q_alphaCCC_WOB,0.14046924713760692,-0.19043406310168653,0.3765246576191218,sub05
-10.826859569787041,-0.1829910714001599,12.680409413068269,15.049321737025444,365.4913535515004,365.9270889231323,371.3328029104948,0.001265607286689882,0.9545463751846922,8.232769819544597e-05,0.3140111771355888,0.0,0.0,0.0,0.02285546025908081,-6973.0195115332235,13952.039023066447,13967.493479458162,3266.977748432647,AB_Q_alphaCCC_WOB,0.35489154453970817,-0.2563557672404134,0.4907537255406577,sub06
-16.201285267780847,8.33453939663384,55.338719924525925,14.019351866762355,407.38891691437277,445.7920518536511,455.5944220623809,0.014959487920491062,0.1924087531946844,1.3315580238861724e-17,0.4165618444043968,0.0,0.0,0.0,0.09047675994288062,-7821.475330227918,15648.950660455836,15664.395697687534,12836.399426923144,AB_Q_alphaCCC_WOB,0.374759408131322,-0.1629846862667087,0.2219220532322084,sub07
-6.492478475538072,21.215522424561374,8.458587570796832,-48.509343032086896,342.41656178336484,360.15651656116387,369.0400664173452,0.1945718491801648,0.00922405310801954,0.2985731095255454,0.0016676216053793163,2.747447056332994e-201,1.8448980068557243e-219,1.152966408042486e-233,0.023260507308987318,-8034.409644954621,16074.819289909243,16090.231125221024,20649.145251767764,AB_Q_alphaCCC_WOB,1.0,-0.4447752787969239,0.7223876794323413,sub08
-17.58413979073773,8.350264948498735,9.755800295454806,36.02022552822809,401.7108478745666,385.84318086374986,391.6820926301412,6.48333942983106e-12,0.015146725781636259,0.004590676403979874,0.001861254473305384,0.0,0.0,0.0,0.06315774140298425,-7077.242042332751,14160.484084665502,14175.945586070236,3747.932339899811,AB_Q_alphaCCC_WOB,0.5618844642141464,-0.6055653554022904,0.7265611745118749,sub21
-15.09063767980184,-2.5776228235278698,-13.709027273726194,-25.15140587046768,422.81384264765404,425.3261972885391,434.6191527148938,7.576967759085865e-08,0.5681329094016714,0.002442705840175345,0.14744662229489902,0.0,0.0,0.0,0.03401671752237312,-7401.799397295996,14809.598794591991,14825.050898964768,6456.1513616909615,AB_Q_alphaCCC_WOB,0.5429370423014335,-0.6671852461967592,0.8350225899908852,sub22
-8.505113188144902,-0.9232824227856042,13.092746351406605,13.470461371965039,338.4757886502552,326.65003231885146,316.3496837653662,9.099419922281988e-09,0.7531739423687606,9.09151595900238e-06,0.09153240053787856,0.0,0.0,0.0,0.06903908905155509,-6870.951210718608,13747.902421437217,13763.361576342031,2737.4585577251705,AB_Q_alphaCCC_WOB,1.0,-0.674007788906386,1.0,sub23
-26.74117050730341,11.494672906533667,-8.088774107562507,6.504147159221081,379.1863406552208,378.06353321818864,362.43399152454924,1.676811732155461e-08,0.003797633308257787,0.041215713973491684,0.4764366615354985,0.0,0.0,0.0,0.04708637316629494,-7220.375360396543,14446.750720793088,14462.19811558876,4944.327512508806,AB_Q_alphaCCC_WOB,0.2906742231028486,-0.9102836030171556,0.5889959788364576,sub24
-9.963905886716967,2.288305377557542,-10.281671648841556,-4.150658870906277,369.80901777726547,356.3478291472386,383.2960784064176,0.058430283198661,0.4494004232379222,0.0006943321621878737,0.6338065181967589,0.0,0.0,0.0,0.05267995771876688,-6943.72265789772,13893.44531579544,13908.918522248188,2915.773203459716,AB_Q_alphaCCC_WOB,0.07010036598582356,-0.0413366977760472,0.3883596590279919,sub25
-19.545488955613227,12.366276520923787,18.919993689302448,36.695959968607504,440.9970181109262,401.85400911990405,396.78790950726983,5.101583094848481e-07,0.034765822682602754,0.0012540094697931598,0.04717958736241423,0.0,0.0,0.0,0.06661233340637263,-7765.038035695522,15536.076071391044,15551.539917461787,10883.409716409256,AB_Q_alphaCCC_WOB,0.7716750707774982,-0.3896789500231563,0.7143503188071101,sub26
-36.842455799956326,18.890030669648468,3.6046009635217047,11.021964111212423,425.6266308156057,434.4514044877905,420.235166802227,7.002607765773455e-08,0.0009187153607220406,0.5263303888088215,0.6067692203542379,0.0,0.0,0.0,0.035731424296645775,-7728.769923912404,15463.539847824808,15479.003693895547,10283.808424380364,AB_Q_alphaCCC_WOB,0.2841860352583315,-0.8368999675419483,0.411179265879612,sub27
-10.139070901765226,-2.6273107739151165,-14.457226263722944,16.146485962779053,445.8448544568426,433.13777106779406,406.3343004568827,3.1751192968735214e-06,0.5429387415818114,0.0008353331708531549,0.25046471541662524,0.0,0.0,0.0,0.06785950434624555,-7363.601768914449,14733.203537828898,14748.662692733711,5918.015042730897,AB_Q_alphaCCC_WOB,0.7605763651905919,-0.06951524182348656,1.0,sub28
-26.086797819778663,11.397268020850674,-3.6362899864982863,23.117277720705435,305.519481881753,309.517841087511,307.03688912715785,3.5175792938030554e-08,3.8299108636687514e-08,0.07805815373720751,0.01082288714323969,0.0,0.0,0.0,0.053784104407823004,-6395.995742001153,12797.991484002307,12813.441234510703,1343.3645115636393,AB_Q_alphaCCC_WOB,0.11336792982824954,-0.1649931396492359,0.3080350760058451,sub29
-20.17864454618253,0.4302557322970069,-0.09207923260287297,-24.157345778913665,399.86098509800047,381.2340780520562,394.95497025882963,2.2313282856037805e-06,0.9335950729633566,0.9857997868968136,0.055366358191844205,0.0,0.0,0.0,0.02700514562137446,-7552.810397864931,15111.620795729861,15127.065832961562,8413.65264713356,AB_Q_alphaCCC_WOB,0.5741432531354532,-0.1080720835705895,0.4367141037382707,sub30
-25.94389023979989,2.849082391129416,1.0136418765046995,4.5298574318152225,413.18472497825576,408.0078853524086,404.5013391244384,5.514241443280442e-06,0.4885738307190042,0.8050701303852289,0.8621700721649064,0.0,0.0,0.0,0.018797750047698014,-7299.608738021265,14605.217476042531,14620.67663094734,5354.061905627379,AB_Q_alphaCCC_WOB,0.0663575534440108,-0.2580863130071991,0.5267714323224365,sub31
-3.1089425990426927,8.780858499169028,31.407508514139238,14.324263117503776,357.7110671991795,365.03008295579485,354.90782896544715,0.08153288631652449,0.008109472932205274,1.21195573539311e-20,0.2846973396315923,0.0,0.0,0.0,0.07764148533774007,-7067.016164345875,14140.03232869175,14155.507870683738,3502.981990389671,AB_Q_alphaCCC_WOB,0.9146893493920234,-0.8972640473412901,0.051368312477127864,sub32
