,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-32.03545297580882,11.777461893935884,22.406451848095035,49.573054334462824,405.20127147541814,408.57371188012314,402.9815728587916,3.131648538082171e-11,0.0418458777960458,5.3544031122412445e-06,0.003138403632465418,0.0,0.0,0.0,0.06774731724920491,-7519.9833283865555,15047.966656773111,15068.575732197241,7628.912478376233,AB_Q_E_alphaCCC_WOB,0.2822043601075638,0.499817709021287,-0.4879901425434541,0.5334073765073465,sub35
