,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-0.09461577449776315,-0.056412492714476556,-0.0324192104397152,0.05521329165333022,6.076419973546823,6.027931231953562,6.044441662349202,2.972427571636693e-14,3.804369997046012e-06,0.0018517823299001835,0.011506402734016253,0.0,0.0,0.0,0.10002167901003978,361.2065561578629,-714.4131123157258,-694.0728551399156,0.0319714112556504,SR_Q_D_alphaCCC_WOB,0.4880052317808775,0.7786926749154394,-0.5137263771358329,0.7259727097579224,sub14
