,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-12.127569301390135,-1.6766485789745502,-3.4236440095384815,-6.5261051397082035,437.573231733737,474.1608571673055,441.4239805622093,0.007622954369767089,0.8374890001380617,0.6198484459816087,0.6505072379810217,1.7741346222221718e-274,0.0,1.3342800040196712e-275,0.02618341748770958,-7256.364529516757,14518.729059033514,14533.931018579475,13827.86408447895,AB_Q_alphaCCC_WOB,0.2231966467885335,-0.3965647900129323,0.8564279318756123,sub18
