,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-27.155351753595227,-2.4302972812895636,18.86691581808258,49.32452876887733,418.2251120986217,418.99469597426526,463.48240779437197,3.1000939730884504e-13,0.7109072131779051,0.0007708586301995046,0.014486339337821431,0.0,0.0,0.0,0.08938380693258141,-7643.030287629175,15292.06057525835,15307.500891796708,9881.218401074217,AB_Q_alphaCCC_WOB,0.963197427249291,-0.16918214611680105,0.5995258646498364,sub48
