,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.2086671302840737,0.048572079720872234,0.04831864612410111,-0.01925690941814885,5.96286268109785,5.958592101362712,5.934306139993328,2.0513076973257404e-34,0.00014674840270200096,5.96185282359155e-06,0.4527705196021442,0.0,0.0,0.0,0.16267619063940153,330.001180279173,-650.002360558346,-624.4775333169969,0.03405593613765174,SR_Q_D_E_alphaCCC_WOB,0.36783464450021347,0.696433386084034,0.043729314301395615,-0.3107211161430814,0.35725782209750356,sub37
