P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
-0.08910268011681376,0.03910396914240004,0.00025861242886336677,0.0676685094270934,5.889777860142052,5.9175041867242735,5.955192462344952,4.0571106984129256e-07,0.0220504947842221,0.9859517384862062,0.35576686711900274,0.0,0.0,0.0,0.03599744593024578,-97.32773732945452,202.65547465890904,223.25828048927917,0.06820713465510578,SR_Q_D_alphaCCC_WOB,0.4242538275587964,0.9460253490661996,-0.3409936531464169,0.8276513307497341,sub01
-0.07472767894584495,-0.052930204909438144,-0.02829995220768638,0.20417980885629286,6.026503913179661,6.016132289526165,5.950596038388357,1.230624552832521e-12,0.002692933388417991,0.05763830994798756,0.016018590439685062,0.0,0.0,0.0,0.06061448038835526,-120.2130589760759,248.4261179521518,269.0477031597387,0.07063773468371051,SR_Q_D_alphaCCC_WOB,0.7908699590700207,0.075981380644393,-0.4652337733208341,0.6782314877322135,sub02
0.04309970856126738,0.07013124578247393,0.08246352844730108,-0.10060039916408242,5.8317894443061125,5.8359071603545525,5.899623178862727,0.0025563118512225195,0.012889138129321954,0.0004774138591848199,0.10115911183156018,0.0,0.0,0.0,0.02416581539693041,-700.1132246799467,1408.2264493598934,1428.8323912155124,0.17542899323108813,SR_Q_D_alphaCCC_WOB,0.6148337082526737,0.0001,-0.7404817820928138,0.027388447100076787,sub04
-0.14231147066315525,0.018016805356516674,-0.007791899807348512,0.04870339004285448,5.932830269739723,5.8807390735828085,5.891796615404884,6.401357235312749e-20,0.20976076481497827,0.5267240967834962,0.10305822230609987,0.0,0.0,0.0,0.0816808877818298,127.76634547573737,-247.53269095147468,-226.92674909585574,0.047924050809437256,SR_Q_D_alphaCCC_WOB,0.493894555699251,0.6500584538887323,-0.3264275124815108,0.44028826236077817,sub13
-0.09581285253234068,-0.053143629606802106,-0.02790979449391684,0.05441444109149829,6.073380516233795,6.021777259030024,6.036719993402037,5.035915859939841e-15,5.128891964081434e-06,0.00525843732964256,0.009431002774975907,0.0,0.0,0.0,0.09753644242516846,395.580654568968,-783.161309137936,-762.5647827437062,0.0314495491311678,SR_Q_D_alphaCCC_WOB,0.4830313629580073,0.8237386269120164,-0.5270459743189689,0.7146692037944431,sub14
-0.2517137607178537,0.01594726485891068,0.047540409098180886,0.10297311176355073,6.015626773502048,6.067120060215966,6.169271263700376,7.222807504717514e-09,0.4246263783939843,0.005938333815722976,0.1292762708080857,0.0,0.0,0.0,0.07022909993594806,-300.45150317245,608.9030063449,629.4995327391297,0.09387040288013836,SR_Q_D_alphaCCC_WOB,0.2137675995957399,0.9294048522594984,-0.38296392348568,0.5394769929774137,sub15
-0.14116718467480294,0.058754510865120416,0.030291965446340382,0.0636974371805139,5.888651095398712,5.857056862416514,5.976848468936526,1.3284412190922983e-28,3.2550974727616416e-05,0.01304712102796387,0.047352268413346284,0.0,0.0,0.0,0.14547023036647488,141.0415912949054,-274.0831825898108,-253.48979961421054,0.0469045508713056,SR_Q_D_alphaCCC_WOB,0.6897720754380395,0.8357321490934847,-0.07407957876082039,0.6868588051201745,sub16
-0.14488599300942934,0.01959621273571321,0.049705337375925994,-0.0038239963170322295,5.880464244491801,5.841798107813691,5.906873619013531,1.0591901102961829e-19,0.1978625254121663,0.00015503886360981067,0.9273522089279024,0.0,0.0,0.0,0.08556687251715402,47.13980337730617,-86.27960675461235,-65.66740021486244,0.054386012755017935,SR_Q_D_alphaCCC_WOB,0.456679490937065,0.756055737349035,-0.10477221580334728,0.6193561279244766,sub33
-0.2975969044303379,0.003654705951502885,-0.036979304653638384,0.06983449820306281,6.001422684034694,6.038512131749416,6.03500083758434,2.0878072778132623e-17,0.7628448947287862,0.0003349751505775933,0.02457961525938528,0.0,0.0,0.0,0.07681658572437687,357.17072975113365,-706.3414595022673,-685.7417921577387,0.03342053831292975,SR_Q_D_alphaCCC_WOB,0.10446110942262077,0.4316387068119365,-0.6267164256951265,0.2013420281697192,sub34
-0.16150342541072524,0.033472507694357216,0.05701151724970657,0.09209669983072323,5.978142034287428,5.983208335803642,5.978986408147232,6.730952258412938e-32,0.008180884824448486,2.0333904847664453e-07,0.01366209940395965,0.0,0.0,0.0,0.13371923178261216,279.9031628450423,-551.8063256900846,-531.1972502659544,0.03776950671984501,SR_Q_D_alphaCCC_WOB,0.4703151641214615,0.999997944943054,-0.4703156672439195,0.8438413281237791,sub35
-0.3135646722789981,-0.017515102656223292,0.04580220446329564,-0.011784799351900577,6.1836439587811745,6.20721023908321,6.128051442828691,1.099880923463883e-15,0.5506926973768985,0.07010154179986837,0.9121626422594196,0.0,0.0,0.0,0.05660541852057933,-781.4500335276273,1570.9000670552546,1591.477695776539,0.2010235508813128,SR_Q_D_alphaCCC_WOB,0.36988814600490455,1.0,-0.5154930818994788,0.6936667514831194,sub36
-0.2561261299933004,0.04937644521975329,0.04385392420035873,-0.003215219417514681,5.964073206330997,5.9544686658051935,5.926697520254848,3.328983981061499e-33,0.00018849994028043954,0.00010184812300760388,0.9048277930308368,0.0,0.0,0.0,0.14425973991251184,241.0731081170393,-474.1462162340786,-453.5277548064239,0.040173255218183365,SR_Q_D_alphaCCC_WOB,0.29379600037815634,0.7278609408200926,-0.4246496097939976,0.3956324917198437,sub37
-0.07856396679323639,0.016872512180713506,0.007873977680242129,-0.05154513150150675,5.955537579081392,5.974030453634518,5.977647717304202,2.7962347475066705e-06,0.4096696186783326,0.6541252479028912,0.20450173270014124,0.0,0.0,0.0,0.021969138353165718,-297.06245730896717,602.1249146179342,622.6099244309124,0.09461208835436136,SR_Q_D_alphaCCC_WOB,0.7612774126281131,0.7740141882713892,-0.666843456767147,0.2964073094457053,sub38
