,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-16.19258269815279,21.23218420942272,8.788128728206935,-46.98594353586373,342.3517746815065,360.3295251321334,369.17035485457546,0.004301547099532045,0.008989208353688643,0.278558868643153,0.0022807045804660543,4.326986101376901e-202,2.1829177398033098e-220,1.2876866972817402e-234,0.02830046864478042,-8031.155611637272,16066.311223274544,16076.585780149066,20542.595967933423,SR_Q_D_WOB,1.0,0.8820809869883974,sub08
