,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-16.70050224553053,14.25053035341994,18.351950309895823,48.24670968841791,415.36136715925477,444.08810554651814,489.9423874920086,3.568848298579311e-05,0.03279725222640806,0.0012575786505803744,0.03107304309805967,0.0,0.0,0.0,0.10916739872954984,-7679.7019276238225,15365.403855247645,15380.851250043317,10174.506365275905,AB_Q_alphaCCC_WOB,0.4300448024475757,-0.4339069744827989,0.714930547235667,sub15
