,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-60.224327271410495,13.837295847972964,18.0916121273989,46.036856544071874,416.2774718254458,445.3041868321635,492.1602010947867,3.560390491645025e-15,0.0327399646221404,0.0012086223241717581,0.036133170624603576,0.0,0.0,0.0,0.14018005413171353,-7657.148485524549,15320.296971049098,15335.74436584477,9820.300132431417,SR_Q_D_E_WOB,0.4547228823817871,0.8940869015176589,0.4580579879642455,sub15
