,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-0.0728346808593635,-0.016517103435462782,-0.0264256714070977,0.07038536700679962,6.042895813199193,6.059753251853851,6.010202250470994,1.3594840374386346e-24,0.12161164948078239,0.0036543740064254615,0.026204410260573643,0.0,0.0,0.0,0.11412764331140135,515.105440622918,-1028.210881245836,-1023.0578296108985,0.026147835429155962,AB_Q_WOB,0.5071173765648042,sub09
