,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.20122883188812968,0.008287071020623357,0.09590468362326465,-0.04525130369487623,5.943942815075092,5.92644696122264,5.964170387163952,1.864938900413148e-08,0.6160561533692389,2.615057198225928e-12,0.04697798083259663,0.0,0.0,0.0,0.07476941471782117,66.87919216042701,-129.75838432085402,-119.67906362112987,0.05207313272210914,SR_Q_D_WOB,0.1614661726238782,0.4329731404874126,sub19
