,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-32.94222957385023,9.308854699931352,31.151821566365847,13.450679737189311,358.53695830410584,364.32716335005597,355.70979783206064,1.585577821181579e-27,0.0032391297510983193,3.5424882395859027e-22,0.28806604121327856,0.0,0.0,0.0,0.1576038751042066,-6886.017559412524,13778.035118825048,13793.463601028532,3130.9984217272126,SR_Q_D_E_WOB,0.7427434705148261,0.7802872991374096,0.4135685830984807,sub32
