,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-0.08007180763056743,-0.03949567399826266,-0.0038049401816228068,0.054088797838106606,6.072786697128414,6.023798420584637,5.992130762643333,0.07538368010947036,0.09324145770742605,0.8714526866169219,0.4795332480436356,0.0,0.0,0.0,0.011386551767876063,-701.4970780460962,1406.9941560921925,1417.3002593620674,0.17550766489319677,AB_Q_E_WOB,0.11567618141965104,0.09362401397636146,sub28
