,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-35.72323707058641,9.890644200949055,10.075375141429856,33.46264076336154,401.97653790534264,385.2929400040139,391.04664191175755,7.754853236702007e-22,0.0038336605361522827,0.003239943853239824,0.003271654989405009,0.0,0.0,0.0,0.09866656395153328,-6895.369366739095,13800.73873347819,13826.393227629673,3621.754733982338,SR_Q_D_E_alphaCCC_WOB,0.5489419160365419,0.5074410459548249,0.2919515951546438,-0.48751023652532627,0.6966915226092715,sub21
