,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-31.437988790324216,-8.532154571556376,-10.683156403822508,29.70503591305131,428.29211115712815,433.09128873266354,415.3494743335875,2.7341633439733263e-22,0.06946117317066364,0.00676787298653259,0.028973940383428647,0.0,0.0,0.0,0.10567525827223745,-7079.730211227006,14165.460422454013,14180.855517985414,4820.516990497846,AB_Q_alphaCCC_WOB,0.4445619832182878,-0.9170886438980417,0.6177157639912287,sub09
