P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
-77.03490575635864,11.610593761321995,56.91556297054318,24.8421654513456,403.15892707063205,443.3153260015132,457.93786708109053,0.0004148766096685649,0.06699642106170879,1.3354632933079995e-18,0.14451302283153233,0.0,0.0,0.0,0.10628391756349533,-7507.084428536461,15024.168857072922,15049.726417655404,12192.669513494204,SR_Q_D_E_alphaCCC_WOB,0.08271761793506104,0.09458123954741003,0.23309501534115354,-0.6786051404526541,0.7196237862726776,sub07
-17.201197448991028,30.939100180853725,5.822463877738024,35.64748452763273,361.08588355051864,363.7124643413717,370.99846692773974,0.006070296392328043,2.6522000700523363e-06,0.3739155135193293,0.01317030874318302,7.729574085096638e-276,5.972667087871818e-287,1.2448007481446762e-301,0.030057341855254438,-7076.97862416196,14163.95724832392,14189.2165264387,12291.108255161551,SR_Q_D_E_alphaCCC_WOB,0.7051901558112371,0.444971009961788,0.8998127927713404,-0.1665462991485025,0.3048218804521454,sub08
-35.72323707058641,9.890644200949056,10.075375141429856,33.46264076336154,401.9765379053426,385.29294000401393,391.04664191175766,7.754853236702008e-22,0.0038336605361522827,0.0032399438532398237,0.003271654989405009,0.0,0.0,0.0,0.09866656395153328,-6895.369366739095,13800.73873347819,13826.393227629673,3621.754733982338,SR_Q_D_E_alphaCCC_WOB,0.5489419160365419,0.5074410459548249,0.2919515951546438,-0.4875102365253263,0.6966915226092715,sub21
-26.38086601302257,-0.524397234177874,-14.633938489819052,20.911092346920586,422.61362943936757,424.4098962183217,437.1420710475758,4.07339089264392e-12,0.9046030356239619,0.0008434914992387929,0.23208672226511515,0.0,0.0,0.0,0.05112404250614788,-7223.460003304515,14456.92000660903,14482.586486383509,5955.004661236703,SR_Q_D_E_alphaCCC_WOB,0.6661071657247769,0.3269861973611994,1.0,-0.4587001558394852,0.7297912606721008,sub22
-28.45066468042202,0.12519626276738086,13.646866602287645,15.349231075732837,338.388409119111,325.37550046721844,316.61645269776835,1.0010903199523583e-27,0.9645452202860464,1.429729072785796e-06,0.04372512305965903,0.0,0.0,0.0,0.13492063105677246,-6555.314419529286,13120.628839058572,13146.214866574392,2429.003444959123,SR_Q_D_E_alphaCCC_WOB,0.7434518632230053,0.7182862298796207,0.0001,-0.41988108668870094,0.8455889818114761,sub23
-37.57355513653832,15.306041526129755,-6.297622699261553,6.848675460354522,378.59263446856704,375.558087928723,362.86539537140465,7.206417937687845e-19,9.207685601766404e-05,0.10702386394166702,0.4495469652833767,0.0,0.0,0.0,0.08662004415810931,-6797.380367893958,13604.760735787915,13630.240201893403,4561.41351046733,SR_Q_D_E_alphaCCC_WOB,0.5604252329305373,0.3580741027336085,0.0001,-0.7019456321728331,0.6061623049181727,sub24
-10.351387344493562,1.914579959253172,-10.296855313841391,-3.5664934918997635,370.19483032085884,356.3545922361673,384.2477953070875,0.00032429575610233585,0.5288007385995495,0.0007232638041547644,0.6865639070462933,0.0,0.0,0.0,0.06256519527408011,-6713.870504371639,13437.741008743278,13463.371445109775,2853.001736616264,SR_Q_D_E_alphaCCC_WOB,0.8044908141293597,1.0,0.0001,-0.7085160757748581,0.299214778483633,sub25
-46.59393545447691,15.125404607243352,19.687942901489784,33.30355074326587,439.8005930519937,402.8535920712529,394.92021969108725,1.4490611205229123e-28,0.007902804350990309,0.000548688237736633,0.060292822671110566,0.0,0.0,0.0,0.13920210974683667,-7505.632033587892,15021.264067175784,15046.90253567252,9993.462322839136,SR_Q_D_E_alphaCCC_WOB,0.9742122335129942,0.972715146455547,0.0001,-0.7633857939450926,1.0,sub26
-97.2667928237677,18.675699268778214,3.711914486325892,17.28139864586325,425.5859711041021,437.44252754311447,421.0790101540239,2.2100354609647812e-41,0.0005177537924389887,0.4891044614456146,0.38808448181423416,0.0,0.0,0.0,0.1478891807095417,-7498.916927318568,15007.833854637136,15033.512291372275,8982.858731184502,SR_Q_D_E_alphaCCC_WOB,0.4816968177425243,0.7370872931442992,0.461931583416291,-0.7655376793294583,1.0,sub27
-37.4989360886737,-1.2587166770374374,-16.191913141092652,20.2194700573792,447.9694982908635,435.34663045961787,407.03951085244654,3.016917137432872e-16,0.7579452713054191,7.73245462666378e-05,0.14296240978494848,0.0,0.0,0.0,0.11454934239754187,-7100.307933069038,14210.615866138076,14236.258345866478,5166.477511229845,SR_Q_D_E_alphaCCC_WOB,0.5421649986052207,0.677610286082349,0.4221095373328324,-0.3160528847196773,0.733919061305288,sub28
-17.725766025424914,11.529496044684146,-3.5360407374775016,18.897198490235635,306.63033962957735,309.73117397234006,307.4276408833598,1.3418620350334717e-27,1.0047134815049715e-08,0.0771857526249327,0.029320202098870343,0.0,0.0,0.0,0.12069914240671707,-6258.380720038554,12526.761440077105,12552.439876812246,1246.0045220027464,SR_Q_D_E_alphaCCC_WOB,0.8299364931717096,0.7049979603217401,0.0001,-0.6216245387171617,0.8982452379588086,sub29
-156520.11801305934,0.0013808182584327255,1.1714876431950358,-20.775251678748464,398.93894317014406,382.2143524588478,390.6032084591005,2.325125287822644e-11,0.9997664291796032,0.8041019722941252,0.09326673808227864,0.0,0.0,0.0,0.04449917668991843,-7075.555771307959,14161.111542615918,14186.624039394792,6695.080744426046,SR_Q_D_E_alphaCCC_WOB,0.00010035494476180465,0.9999570581280692,0.00014292736338046276,-0.11976856312601793,1.0,sub30
-30.220079969042324,3.1209587860849126,0.8752820630962104,10.587318764428602,412.41591288994965,405.98119967362703,405.4862965632231,4.627708804382631e-19,0.4318048425993653,0.8252173462715596,0.6730115393907109,0.0,0.0,0.0,0.06321264078334032,-7198.632205603586,14407.264411207172,14432.994333545745,4951.693705207849,SR_Q_D_E_alphaCCC_WOB,0.8799777315351198,0.6754277031129985,0.08109622846287598,-0.033098641804068296,0.7733832028317801,sub31
-37.51207983554029,9.2910322692885,31.041034378442173,13.730716836842193,358.65597713700487,364.1831837010588,355.84748023076475,5.024394549829094e-28,0.00327004945205013,4.512556034200807e-22,0.2777115584511188,0.0,0.0,0.0,0.15912962005674736,-6884.870938905317,13779.741877810637,13805.456014816444,3125.327568217528,SR_Q_D_E_alphaCCC_WOB,0.6289789379672366,0.7686768639098082,0.2664827498795909,-0.8099872930273728,0.8662756071538834,sub32
