,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-21.44655896102399,-0.7936680563337457,-14.669587189310755,20.105858975933778,422.66793670014084,424.8789876514989,437.38341429007113,6.015603212407454e-12,0.8561106258323469,0.0008224467574587674,0.250593543396584,0.0,0.0,0.0,0.05054155038115815,-7223.844478585995,14457.68895717199,14483.35543694647,5958.660295059648,SR_Q_D_alphaCCC_relevant_WOB,1.0,0.4494596481865649,-0.1677118576840818,0.8695903599770916,0.16338198434697762,sub22
