P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-11.072053286430037,20.25259162493355,4.9655964758236895,28.564837594276486,362.4483379681796,376.50909661219686,384.32120959917273,3.9590899344180266e-10,1.1205651443317958e-09,0.07495838708167844,0.03887439048697554,0.0,0.0,0.0,0.11575861562164202,-6709.8381804331175,13421.676360866235,13426.816813909338,2430.326539619615,AB_Q_WOB,0.7723084802861528,sub01
-26.789194580678142,-7.2880123792571245,-5.085257976780257,83.51995419398438,411.82483831730553,400.4122806965333,389.31286847552286,2.525368816520453e-22,0.04725047539611088,0.10012485121468508,1.9576382500007824e-06,0.0,0.0,0.0,0.11590893260996935,-6882.384832993289,13766.769665986578,13771.91565045429,3008.103656564355,AB_Q_WOB,0.3610830631290133,sub02
-2.522552398237152,20.896278651618395,37.183862403100036,14.686855068769413,368.02243592781656,364.6519829903689,377.17331236369415,0.23849800090250026,1.4777679746026557e-05,1.812520979129489e-19,0.17886831847396614,0.0,0.0,0.0,0.08615974900196333,-6947.9771250026415,13897.954250005281,13903.064129468354,4989.179431383179,AB_Q_WOB,1.0,sub04
-19.48665850882918,17.427498387948813,-7.351368388208221,19.3218945865025,386.5923725418284,366.60758643148,367.43801092118247,3.5088454888938427e-09,0.0003778068561291346,0.06895449634796551,0.0534875309574083,0.0,0.0,0.0,0.06675531057704276,-6888.19533289825,13778.3906657965,13783.493165152273,4918.289439641912,AB_Q_WOB,0.4601237017966554,sub13
-15.760678978403153,-25.003746943923645,-13.607157383512185,16.575600508625552,444.2222678745443,423.7903525952125,428.74717711011766,3.6960846703858233e-08,2.619496880362201e-06,0.0025261794845527217,0.08044097852362506,0.0,0.0,0.0,0.07717348505961663,-6884.223650182028,13770.447300364056,13775.532364658011,5963.93532574092,AB_Q_WOB,0.7751140108660962,sub14
-15.721330595476749,12.781311696292672,15.76205021854652,56.71278676088554,417.57285582482785,446.6111009970698,491.56946124781683,7.941221185050608e-05,0.0554800541467732,0.005334569091948324,0.014578843509533812,0.0,0.0,0.0,0.10850033529847047,-7536.580891590922,15075.161783181844,15080.294280733504,9910.891011011623,AB_Q_WOB,0.631490992130661,sub15
-35.91305032148533,26.270482617081452,13.374607104774013,35.06294462759483,370.4088404234717,358.7588446500347,407.3487729479639,2.3172360578000748e-17,3.863174530391912e-05,0.010768254874572643,0.010196162720833771,0.0,2.2798489641130707e-283,0.0,0.12209398781374615,-7262.3539982500515,14526.707996500105,14531.817875963176,8339.132173465718,AB_Q_WOB,0.4583458256895871,sub16
-11.943815028990587,14.0221211404929,20.637207862776066,-2.012251519155342,361.842094414057,348.7748824174469,376.31088609695166,4.278531410449217e-05,0.011661242693344988,9.999697323462953e-06,0.8911797356666644,0.0,0.0,0.0,0.04851572354842959,-7249.447845690655,14500.89569138131,14506.022582190213,6686.342446418352,AB_Q_WOB,0.7807665656676183,sub33
-27.288124467748148,2.9534372575323147,-9.790184771099916,32.70178538173909,409.3346306963953,421.5810154422087,423.6568583553404,1.6457228741047326e-11,0.5786868022910505,0.02828618279136204,0.0152726422449844,0.0,0.0,0.0,0.05391990833966653,-7153.080937518957,14308.161875037915,14313.28312749116,6111.874183135459,AB_Q_WOB,0.3264001747857181,sub34
-25.107385811721674,12.19451223663332,22.7566229976713,48.57887410429152,405.53990225890647,408.11107686155486,402.78330050812866,3.2354434112813466e-10,0.03758379931983852,4.072020673596165e-06,0.004155789654769919,0.0,0.0,0.0,0.06678984383547892,-7344.772724357675,14691.545448715351,14696.675547225475,7503.824693847231,AB_Q_WOB,0.4602329361355433,sub35
-31.957136262937656,-8.532595317310433,11.832710698892727,-13.007233209712949,511.1845103277896,535.9446872053403,494.7740216465365,3.09524416541154e-06,0.4733531955819935,0.2435503746611639,0.7741046209377909,4.43285637526201e-282,2.599582308373953e-218,5.118615429469081e-269,0.025580779126662127,-8249.198698001155,16500.39739600231,16505.527494512437,31933.41646797016,AB_Q_WOB,0.6868341951306925,sub36
-29.496403509409422,21.539980018637447,20.76232750068754,-5.3415426147068565,395.89535363345306,393.3034008665593,384.6940703897259,3.895167895443069e-10,0.00012739924147451442,4.710527202744142e-06,0.6242164031957396,0.0,0.0,0.0,0.08501516982262636,-7041.4686551687255,14084.937310337451,14090.04227578572,6151.608288805572,AB_Q_WOB,0.18671844763445508,sub37
-23.88336310704286,14.078620662971039,10.403204259511076,-25.623699477421155,394.73784457524397,405.7291179771668,404.16013536464965,3.774230676138122e-10,0.01767031412824791,0.032611871672104435,0.021607466818706532,0.0,0.0,0.0,0.062042851806931365,-6865.547723292797,13733.095446585594,13738.165320714053,6892.743729440293,AB_Q_WOB,0.5025799733778515,sub38
-28.882554344554396,2.325689273104647,34.417352170392874,28.41369296278892,388.69109450090883,371.8129357001205,349.83765676828295,1.8912260025694035e-19,0.6648394677023703,6.57154882704609e-14,0.07938591379023995,0.0,0.0,0.0,0.13529652924851576,-7219.52208812269,14441.044176245376,14446.171067054274,6372.510461832216,AB_Q_WOB,0.6382072531903761,sub39
