P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
-0.010120964716714587,0.04471494242082152,0.0002993132004436988,0.08239761027534898,5.8883088288323355,5.9115808208426515,5.946999754592,0.3507769691094166,0.013034201145142529,0.983913655254692,0.2652318140755818,0.0,0.0,0.0,0.016952826332093274,-109.799254652268,227.598509304536,248.2013151349061,0.06955461960801006,AB_Q_E_alphaCCC_WOB,0.556433195699235,0.491973695196781,-0.3899304813514832,0.2177666729959473,sub01
-0.08908417350306258,-0.052955445227415854,-0.025089661668789957,0.20916767583600585,6.030800214080925,6.018502327988736,5.952797861337429,6.195830330013413e-11,0.002875603572777976,0.09352599279216524,0.013911302753131708,0.0,0.0,0.0,0.0549329191615705,-124.07524260570358,256.1504852114072,276.7720704189941,0.07106496355440356,AB_Q_E_alphaCCC_WOB,0.3279925771089223,0.0001,-0.9397622862869012,0.3997051708120067,sub02
0.08552582399560141,0.0748867771074464,0.07984199267784713,-0.0997493045433443,5.831530425721674,5.8350061113947715,5.8984533503478636,0.003036913162696095,0.009089019132022721,0.0007137551612579673,0.10415062859156926,0.0,0.0,0.0,0.023923702357410925,-700.2714984547031,1408.5429969094062,1429.1489387650254,0.17547251871490832,AB_Q_E_alphaCCC_WOB,0.03326868228912048,0.0024545837711628608,-0.9801326401560012,0.04999411604116023,sub04
-0.04560968386072742,0.02604910428437809,-0.009853974370876985,0.0678931462611857,5.927814123560964,5.867366626713375,5.880630981990136,8.558324869646575e-06,0.07932631240009512,0.4350003874233782,0.026550271753633174,0.0,0.0,0.0,0.03440226693694992,95.7372301800242,-183.4744603600484,-162.86851850442946,0.05039136636326736,AB_Q_E_alphaCCC_WOB,0.4373476240667946,0.07888432632618257,-0.7757671278573629,0.6121550736386574,sub13
-0.06222556204571505,-0.05543548915726332,-0.026530088028408685,0.05355365651894145,6.076925389003736,6.021294329376081,6.037460409608067,1.1202339030016794e-06,4.5881741585019975e-06,0.00893630111865508,0.011821453640646,0.0,0.0,0.0,0.07036695290545547,376.7010300699917,-745.4020601399834,-724.8055337457538,0.032396366525067624,AB_Q_E_alphaCCC_WOB,0.16454965992622742,0.01986808257679324,-0.5660483165173581,0.4095970329924322,sub14
-0.03346648561701062,0.015391199795989297,0.04956966881310218,0.10611939203549893,6.014744635893315,6.0639377011117475,6.163313998230818,0.0004259685087826817,0.44798447384375,0.0044356497561838975,0.1211822403854512,0.0,0.0,0.0,0.054627360218408416,-311.04347790140696,630.0869558028139,650.6834821970435,0.09544556681702014,AB_Q_E_alphaCCC_WOB,0.1829780026585569,0.4713120205837888,-0.4859022650667349,0.9999893574470892,sub15
-0.09058148396762283,0.04443148392197648,0.028820419840393963,0.09682950603295926,5.900997792570858,5.876763360343176,5.9861808735954165,2.4598005030036996e-20,0.002326753197763222,0.019932981413024683,0.002890669776966767,0.0,0.0,0.0,0.1195995903263476,122.0725895944247,-236.1451791888494,-215.55179621324916,0.04832457249598203,AB_Q_E_alphaCCC_WOB,0.4751921947101005,0.0001,-0.2809259938275953,0.3931880727671086,sub16
-0.02491528864500718,0.029561271495088193,0.05010886660934672,0.011696292306195843,5.870136077245505,5.828253720453657,5.897101053699214,0.0004668669304956205,0.05945208090875553,0.0002073777784045648,0.7862627926492579,0.0,0.0,0.0,0.03357972932602271,11.80664220435915,-15.6132844087183,4.99892213103162,0.05747795392077097,AB_Q_E_alphaCCC_WOB,0.031068196425072213,0.0001,-0.4229380735219831,1.0,sub33
-0.05621330651576263,0.006617745244606482,-0.035334199336227765,0.07171284047741322,6.002298488021253,6.035008050105051,6.034850246206383,8.062743235408661e-12,0.5896462849823139,0.0006858892810102911,0.022286663921450383,0.0,0.0,0.0,0.05818249000450726,344.4411768251555,-680.882353650311,-660.2826863057825,0.034095118791490776,AB_Q_E_alphaCCC_WOB,0.4593229714194666,0.26082271708586524,-0.17694975505312271,0.32495379486934783,sub34
-0.07289817292889868,0.02524885858040575,0.05459425895366722,0.10459592858623123,5.9845169655339925,5.990136810040141,5.979833876587138,1.1098576171649835e-11,0.05863833204839961,1.5607889079405643e-06,0.006893408759502152,0.0,0.0,0.0,0.06858528985228307,233.6147508036161,-459.2295016072321,-438.62042618310204,0.0406093214179753,AB_Q_E_alphaCCC_WOB,0.3093822294211214,0.4689712095498913,-0.5415990440326515,0.5298749572706164,sub35
