,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-0.009413028620393532,0.05187788608080868,0.09231941847689235,0.040110927333202095,5.89530768714847,5.88810086252311,5.919099199261426,0.08904240341183771,1.0911793209007501e-05,5.805167457669753e-20,0.13354552427177133,0.0,0.0,0.0,0.09082781357223435,411.43525548394837,-814.8705109678967,-794.4309931156076,0.029892224109513015,AB_Q_E_alphaCCC_WOB,0.7517959568762308,0.0001,-0.7190832505815989,0.9321572686810682,sub04
