,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.29805478811222397,0.0036520834286109805,-0.03698111611970932,0.06983584184505454,6.001425375068986,6.03851763048672,6.035003799241034,2.087818248295177e-17,0.7630111690245547,0.00033475375641585153,0.02457685779822387,0.0,0.0,0.0,0.07681657816624632,357.17072453599553,-710.3414490719911,-700.0416153997269,0.033420538586550336,SR_Q_D_WOB,0.10425638737093401,0.4315751659883148,sub34
