,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-56.60176783701567,10.496996612128273,20.177419371765726,-5.375482415038244,365.1949609184062,353.8149321087871,379.42807642374896,1.3733230548324576e-25,0.04749792026360729,7.373365540046421e-06,0.7044750833251578,0.0,0.0,0.0,0.11710576510113258,-7202.873797912487,14415.747595824974,14441.382049869468,6204.341306109671,SR_Q_D_alphaCCC_relevant_WOB,0.4898612568772307,0.8013052385255011,-0.26282080212367975,0.6407325234534872,0.008609005435039736,sub33
