,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-13.860213755949458,7.701506111411559,-1.3861515586216768,9.416930469712586,440.57431441917197,416.70720510893676,421.1430690199895,0.0014056977540944874,0.32919645810382425,0.8343949835019617,0.4223914950749018,2.1748439165414074e-291,0.0,1.725661619872728e-272,0.020027529054592264,-7044.707733302896,14093.415466605791,14103.50701975955,12520.629487105378,AB_Q_E_WOB,0.7220898951965931,9.999999999998899e-05,sub43
