,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-0.06351225830729099,0.006762312970069739,-0.035623711327572846,0.07235708981051875,6.001574115405397,6.034495422808454,6.034243771396189,1.277681054002264e-11,0.5817123102457444,0.000623061636845103,0.02116041964435086,0.0,0.0,0.0,0.057511464789172684,343.9874892924702,-683.9749785849403,-673.6751449126762,0.034119410848852526,AB_Q_E_WOB,0.3189747668947066,0.13933013486394774,sub34
