,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.047519615037859925,-0.022021813230204523,0.08285110781418749,-0.1024786186967514,5.890964824387641,5.902612167678473,5.9647490637570915,0.010180124320676325,0.5674524075493349,0.00045794773091381325,0.09524325309425449,0.0,0.0,0.0,0.02224322584725691,-701.3689763235459,1408.7379526470918,1424.192409038806,0.17577462354208487,AB_Q_alphaCCC_WOB,0.6617600550242655,-0.36242022109149474,0.0001,sub04
