P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
-149.44874171578113,-12.866934687064186,12.6376110409714,4.034077234889679,515.8640448190313,540.6793091463912,498.2162770015349,1.2997700021287355e-23,0.259941832933056,0.1986549375914709,0.9265118084555444,2.4207523618442494e-300,2.2169590748127304e-235,1.2998884051309035e-286,0.08532877430156183,-8209.682250165895,16427.36450033179,16447.88489437229,29975.37051691085,SR_Q_D_alphaCCC_WOB,0.3528990501021297,0.9612354396170024,-0.3614320226660103,0.7147681454295858,sub36
-91.99414299398336,21.95685880105004,20.96201354850251,-6.871539772243678,394.4913226783606,392.5765936599528,383.1608073882837,4.7616236660033717e-29,2.8405884803761078e-05,1.697903177321336e-06,0.5136582300161741,0.0,0.0,0.0,0.14774164114727173,-6998.218834977438,14004.437669954876,14024.857531747957,5729.886891683157,SR_Q_D_alphaCCC_WOB,0.28294161575164056,0.6273872818768604,-0.3856084544141738,0.3607227487550228,sub37
-55.52381402586494,15.878081978242214,9.490146722227756,-27.27991189496521,394.5305977844899,404.04416694526117,404.7677880622857,9.703642221288492e-14,0.006385971044336904,0.04982661627849764,0.013866347449524662,0.0,0.0,0.0,0.07495675164302729,-6857.3958251606555,13722.79165032131,13743.071146835144,6797.843656152194,SR_Q_D_alphaCCC_WOB,0.34109918000381745,0.46946016448955297,-0.6237776339652206,0.2950164233071265,sub38
-107.02133144084576,3.620302470102201,34.848732018675044,24.644878663101306,387.8377951832267,372.8468969554048,349.6573721956414,3.791947015726278e-71,0.4520046440643962,8.112472083494546e-17,0.094095379784302,0.0,0.0,0.0,0.2858518369882373,-7100.440211250305,14208.88042250061,14229.387985736204,5262.979499938528,SR_Q_D_alphaCCC_WOB,0.4226735654576083,0.9700924655265196,-0.2750870713661123,0.5960476678799072,sub39
-61.78837831374293,5.1721380484127355,-15.819607560749347,-1.824216548522287,392.2466876484942,419.35554357906824,397.88114554770823,2.2603670775198028e-21,0.22152839545351086,9.997324723598296e-06,0.8483197348160572,0.0,0.0,0.0,0.12763909931276984,-6852.8646172581075,13713.729234516215,13734.201299334078,3900.549495626768,SR_Q_D_alphaCCC_WOB,0.2664926955363908,0.4593899743458546,-0.4019897731977925,0.5359790126229144,sub40
-49.13485754351183,-9.904056759135226,-9.644075681682434,22.955062756865352,426.96276584526015,431.63608660300866,416.1558882483631,5.989983307679666e-41,0.02709016910197657,0.011380092485920331,0.08068151481151799,0.0,0.0,0.0,0.16496243595060556,-7036.8257624350235,14081.651524870043,14102.178318911912,4500.952033854371,SR_Q_D_alphaCCC_WOB,0.7216719333696832,0.7778619829291954,-0.3670016577471701,0.6197365465239987,sub09
-48.36139640041178,10.002893350079963,14.138275113328168,70.92963077364783,416.3146376665406,410.88175507898325,390.0317033351554,1.9983367375531064e-13,0.060892170189915586,0.0019219870848970872,0.021350146577737688,0.0,0.0,0.0,0.07026285328157222,-7385.724083868041,14779.448167736082,14800.03840482084,6529.158664627299,SR_Q_D_alphaCCC_WOB,0.3787705181131265,0.5210761956166498,-0.6576169227607499,0.3100433249900829,sub10
-44.33418355335307,-9.33533549490555,-11.815474940141776,-1.6884650311632612,437.50841318374484,429.4063819694602,420.6300367805848,9.689298113089056e-25,0.15808386311311035,0.03304291064602779,0.8671467282532306,0.0,0.0,0.0,0.10295598884712942,-6882.959218281462,13773.918436562924,13794.125859054748,8783.823186549676,SR_Q_D_alphaCCC_WOB,1.0,0.8667950459357743,-0.2321406360958639,0.8451100076405511,sub11
-57.98272211837627,-4.269337307789707,25.466254744473733,-6.118435236329888,380.87538828987954,367.11087216978484,370.79951175895684,6.806454716754624e-13,0.38797512757011177,1.9434783294484746e-09,0.6773010138440844,0.0,0.0,0.0,0.0747678176394807,-7076.50269703139,14161.00539406278,14181.487171552351,5450.800485842262,SR_Q_D_alphaCCC_WOB,0.2920302787594937,1.0,-0.35233444313640017,0.5183484519839907,sub12
-33.544112930705296,4.499745397125969,5.802143643485705,-12.560731215228092,325.0108045224581,340.08538541869837,335.39319547161693,1.7590606395471276e-10,0.1951224860475124,0.049599267749912204,0.12001270645012288,0.0,0.0,0.0,0.046547527755240736,-6618.980283424206,13245.960566848416,13266.432631666277,2669.9251754928373,SR_Q_D_alphaCCC_WOB,0.3268286478084122,1.0,-0.4356917624534553,0.6351864466562643,sub17
-65.67857001973104,1.3132449891861129,-3.561812984548757,-1.9651099910150729,438.0135851255136,474.63631452967985,441.04868413346037,3.2916512638283267e-06,0.8715733536472611,0.6035433445087599,0.8902178730339028,6.177297048819511e-277,0.0,2.1863751578245243e-277,0.03823896121610293,-7249.058526646648,14506.117053293296,14526.386332687907,13656.679465753628,SR_Q_D_alphaCCC_WOB,0.2373886619708389,0.7370661738690107,-0.6435514916488415,0.0969356463853242,sub18
-54.1611552734777,3.4969820927609505,40.65311648030418,-21.232385782096888,391.7889647694154,386.4843169694092,400.8085878306189,1.6739029769972948e-07,0.6383686736658438,3.27452703031336e-11,0.03725801662393829,3.194393308606593e-275,0.0,1.4629989162442179e-273,0.06691082797520964,-6897.700159780913,13803.400319561826,13823.558960961274,10433.17043877137,SR_Q_D_alphaCCC_WOB,0.2747772047456983,0.4134108886728569,-0.03746547798851718,0.138987706231956,sub19
-48.646476945797346,5.411906124735018,6.875544309717974,29.631389125502487,412.93130478690733,426.88390633899354,438.31933541677665,2.238839093012865e-33,0.34077242457431434,0.1525283447342273,0.014212918818924516,0.0,0.0,0.0,0.13531304083324125,-7161.791620101475,14331.58324020295,14352.026024694866,7008.254488690222,SR_Q_D_alphaCCC_WOB,0.9147171853168388,0.6398139437417937,-0.8778964158976559,0.7040530611700161,sub20
-56.26525742714056,9.795746987044934,-2.548356078205476,27.91480170621439,428.57254645115165,441.02446531568063,422.88129000025003,1.2447299841983444e-27,0.07099247405913864,0.5862123416087689,0.1958161603730609,0.0,0.0,0.0,0.09507483371654467,-7320.8414092102785,14649.682818420557,14670.22238182682,6828.105058776659,SR_Q_D_alphaCCC_WOB,0.5768899668128128,0.7721542921673669,-0.8259920574390389,0.8113361221325996,sub41
-26.46684911082993,2.3545183616442813,18.662178498980406,40.193830940786356,405.24323014832964,458.1143166512014,451.1083869697872,0.0018167678965927399,0.7410455311892917,0.0015652108751167493,0.003148892022934045,3.9269953153566297e-302,0.0,0.0,0.07253293468930944,-7181.512385942269,14371.024771884538,14391.35160622896,10217.85183570551,SR_Q_D_alphaCCC_WOB,0.1772300606095324,0.06733675666367148,-0.13695493379057644,0.2501691614458469,sub42
-20.36152694610372,7.369077617895035,-0.7256600112604268,10.431991951588866,438.82775398577036,415.1957148709529,420.1498616308438,2.849165634843021e-05,0.34436367263503964,0.9125942480513556,0.3720729843282945,7.95972266875522e-291,0.0,1.3369204819182767e-272,0.026295015289391044,-7041.024884396745,14090.04976879349,14110.232875101006,12440.552877847163,SR_Q_D_alphaCCC_WOB,0.9551128566134628,1.0,-0.653789921650386,1.0,sub43
-68.2559939875015,4.147776196137915,19.81698667824905,72.63479768533296,428.02912927240095,460.4018763065673,451.2447566987737,4.3228371093077565e-14,0.4982101591698214,0.00012370713282025878,6.136168534520845e-05,0.0,0.0,0.0,0.08598580738113938,-7432.686501138404,14873.373002276809,14893.909377161584,8237.789886316337,SR_Q_D_alphaCCC_WOB,0.2858159271228415,0.43345555417049453,-0.5777419829898939,0.7085513868982789,sub44
-43.52384882959096,-3.2796915475226265,11.595126086992282,43.704249678677826,393.8805249088748,398.38782863079695,404.7051533597521,3.1167802865512848e-27,0.41919366359580396,0.0008487326366848428,1.1514674136371487e-05,0.0,0.0,0.0,0.11841244886936575,-6803.233977919761,13614.467955839522,13634.933532415896,3664.085045772685,SR_Q_D_alphaCCC_WOB,0.4621833499154902,0.8750014164378007,-0.03960060091652029,0.7156623797195225,sub45
-73.23602411424909,-11.612380096218994,7.262917940784558,31.575346085574594,494.6091487260536,513.55123644019,500.0988438489673,7.539945768866746e-08,0.1028010777843418,0.23117599194968985,0.14552328930575165,0.0,0.0,0.0,0.03934897085700484,-7604.934124908808,15217.868249817617,15238.388643858118,11381.672245805776,SR_Q_D_alphaCCC_WOB,0.2388823403758074,0.6739007917426246,-0.4965166784253623,0.476144873003073,sub46
-51.8058046907669,-0.08891787860761724,5.5675940449846015,-15.116725115978134,425.50569900817254,393.8668119138887,390.6002893257727,1.4725701108044533e-27,0.9840580441182768,0.14474548273797253,0.1835471179700673,0.0,0.0,0.0,0.13784761003866153,-6953.728035878684,13915.456071757368,13935.937849246937,4469.419693048927,SR_Q_D_alphaCCC_WOB,0.5096156127644975,1.0,-0.7390661467133957,0.8957027221552809,sub47
-121.18499874376171,-3.713104438096192,17.191817700364986,31.703716214612808,417.49127948574005,418.8528475386502,461.0499781972323,8.766195976495567e-21,0.5684463216271535,0.0018847328741188661,0.11493987537940145,0.0,0.0,0.0,0.11295444351931427,-7456.274321628662,14920.548643257323,14941.052992350518,9411.637447116616,SR_Q_D_alphaCCC_WOB,0.2325859038973157,0.9472500234694194,-0.006354926519606119,0.33891469477156994,sub48
-18.89886516569804,14.81282883161924,-15.947860796827905,9.318592562573118,456.42986847602083,442.15529696378013,435.96424669116965,3.449279256921863e-05,9.023911321730303e-05,2.5144342051033577e-05,0.6962174764113691,0.0,0.0,0.0,0.054589263415321436,-7111.229389169341,14230.458778338681,14251.030087943325,4469.790038350272,SR_Q_D_alphaCCC_WOB,0.2778502495731197,0.03828177114238002,-0.07028671074033778,0.4573587556670277,sub05
-24.921827288181486,-0.16593902261249838,11.827434762717562,12.886877080828441,366.48665119569733,366.9626779136682,371.7582337867552,2.912086753688431e-22,0.9576119327382121,0.0001578740254134703,0.3725269849313876,0.0,0.0,0.0,0.08406514664399678,-6848.276706385406,13704.553412770812,13725.112054114672,3052.704062649256,SR_Q_D_alphaCCC_WOB,0.8265758467789358,0.9660528568436844,-0.16730222933519626,0.9005292003856343,sub06
2.9050317165774477,10.628353396237806,54.61515527927446,24.377725102198237,405.4073199644452,444.85391801953904,460.0922340531951,0.6106606664017062,0.09491678890188804,2.68810113844549e-17,0.15420992704397393,0.0,0.0,0.0,0.09728728762802197,-7513.2243660315835,15034.448732063163,15054.89478052915,12315.407525820237,SR_Q_D_alphaCCC_WOB,0.7849224517415915,1.0,-0.9537415820927764,0.8081456283382756,sub07
-24.18966369095572,30.07639031659685,5.4759002517066016,35.80713222015205,361.8361138386943,364.3651387647794,372.1086351719922,0.00026188369475252566,4.561235191827311e-06,0.4017819737170973,0.012507078439553978,1.6491702274614404e-277,2.018345697309592e-288,2.0277927356507678e-303,0.034943925575330215,-7074.0618180163465,14156.123636032693,14176.331058524514,12229.185490350157,SR_Q_D_alphaCCC_WOB,0.6329150417191757,0.9480192879777692,-0.6477978411890202,0.791313985745883,sub08
-29.376959478097504,10.057379505834056,10.101688106495534,33.044928912347125,401.9819522832996,385.2514441836685,390.7883714043922,4.4859164420100315e-21,0.003326079398037753,0.00320268877797311,0.0037266148430350906,0.0,0.0,0.0,0.09614378904487443,-6897.11625836985,13802.2325167397,13822.756112060884,3631.8917943364568,SR_Q_D_alphaCCC_WOB,0.7181894475892918,0.4989705577514926,-0.9230823104969448,0.5898684926030867,sub21
-19.599318822210183,-0.4969744143400288,-14.556639292439964,19.968796833467096,422.7269258164233,424.2388493339068,437.0772738572611,4.545359326735599e-12,0.9095775700661644,0.0008989688984978681,0.2537125613855887,0.0,0.0,0.0,0.05096026915307717,-7223.568126132714,14455.136252265427,14475.669436085012,5956.0324779970715,SR_Q_D_alphaCCC_WOB,1.0,0.13864285056087616,-0.7419361289789086,0.7268337556849223,sub22
-23.014599469532968,0.3017506643175603,13.628333377814926,11.248038218988523,338.3991910169392,325.20407187498836,316.67001689641387,2.859946047036846e-26,0.9149078529515636,1.5754792686695308e-06,0.1403917040890718,0.0,0.0,0.0,0.13021501775743596,-6558.658793642854,13125.317587285708,13145.786409298364,2442.216048709798,SR_Q_D_alphaCCC_WOB,1.0,0.6879474148646321,-0.01414373607872821,0.9037105941123866,sub23
-44.16027031941943,16.43824514349199,-7.160166480990119,4.643353918477416,378.58061297143485,374.94229460149927,362.714581775258,4.350836137043462e-17,2.884492438864962e-05,0.0677136118250799,0.609498026339764,0.0,0.0,0.0,0.0804348950008158,-6801.453323231508,13610.906646463016,13631.290219347406,4592.302104908479,SR_Q_D_alphaCCC_WOB,0.447539358810064,0.4201574007754392,-0.5876630576636255,0.5016840727792589,sub24
-19.042606474222247,2.1110433588302038,-10.456176053615913,-4.328104919833159,370.20250511039205,356.34475714237755,384.24552056391235,0.0006917569169004478,0.4876154340588541,0.0006042246520345338,0.6246665473070439,0.0,0.0,0.0,0.061493100313059774,-6714.581446653891,13437.162893307783,13457.66724240098,2856.2645648899597,SR_Q_D_alphaCCC_WOB,0.357499578915677,1.0,-0.8111175996224387,0.7991430013143225,sub25
-46.66305945284792,15.175689907933448,20.047545065256678,30.605839052725013,439.8340805316539,402.79268100471126,394.3228799278705,3.538734605864746e-28,0.0077438058957333125,0.0004374837332740776,0.08454171532415554,0.0,0.0,0.0,0.13797004253626988,-7506.523101147606,15021.046202295212,15041.5569770926,10007.766048818934,SR_Q_D_alphaCCC_WOB,0.9459195775103394,0.9657556317516046,-0.7647632758484442,1.0,sub26
-88.46162310065594,18.625818155214173,3.9500097322446655,17.948299438123414,425.69359910408735,437.07657627653066,420.90904568231286,7.12492670790233e-40,0.0005552661360059181,0.462913291321933,0.3713970743838443,0.0,0.0,0.0,0.14316140555894907,-7502.391635633733,15012.783271267466,15033.32602065558,9032.698417702606,SR_Q_D_alphaCCC_WOB,0.5452363275114767,0.7353635044117759,-0.8922472606692596,1.0,sub27
-36.0943382493229,-1.5098201534735871,-16.666772481520606,20.347126558231125,448.4048985069984,435.69441839904584,407.5063052644882,1.22225675373671e-16,0.7114538263495669,4.6981246541936134e-05,0.14017045508350642,0.0,0.0,0.0,0.11582104122785696,-7099.411808422554,14206.823616845108,14227.337600627827,5159.057331331938,SR_Q_D_alphaCCC_WOB,0.6173461083229336,0.6524114877533436,-0.8686177637387701,1.0,sub28
-21.674735472683448,11.629019155365127,-3.4201042198994682,18.048704642427467,306.589489039414,309.55675580481017,307.075924671714,2.3553767057697128e-26,8.102392876103103e-09,0.08813224163742613,0.03779010734690475,0.0,0.0,0.0,0.11668819954225094,-6261.238836885877,12530.477673771755,12551.020423159871,1251.6881886559167,SR_Q_D_alphaCCC_WOB,0.6131353641685688,0.5496738516575627,-0.8385913876096593,0.9293222311656372,sub29
-36.23107440407568,0.3697087165086117,2.0036972235429547,-20.492176788816426,398.4708159726764,382.0195317892913,390.68699836341665,1.0937281384585994e-15,0.9369805382470501,0.6686245596254219,0.09511331533812173,0.0,0.0,0.0,0.059866486929644476,-7065.705933386019,14139.411866772038,14159.821864195137,6587.40382738732,SR_Q_D_alphaCCC_WOB,0.6734123327770654,0.6017990925486155,-0.3861516971380241,0.7226771119188217,sub30
-51.11817096125699,3.1694540869750973,0.555768327533916,11.87139613146637,412.5463455382918,405.9708861799233,405.556984535685,5.97552527108582e-20,0.4239413940058797,0.8883107086687216,0.6355580854219129,0.0,0.0,0.0,0.06621200505185454,-7196.59743244664,14401.19486489328,14421.778802764136,4935.839592532031,SR_Q_D_alphaCCC_WOB,0.4096856720921523,0.5906028123952461,-0.2435679081921418,0.5671034060786562,sub31
-36.84741900217814,9.331404826902986,31.45121364034648,13.136439440226354,358.54412473185926,364.16883697119727,355.51961067485024,4.267133292082783e-28,0.003134618687529954,1.3388060587018594e-22,0.29897941430168834,0.0,0.0,0.0,0.15934629886776575,-6884.70793279643,13777.41586559286,13797.987175197508,3124.5222215233784,SR_Q_D_alphaCCC_WOB,0.6034155134030581,0.7469656640159767,-0.5341124143924505,0.7604277578211097,sub32
