,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-453.22974916481695,-7.972248860283442,8.29047224660674,-453.2297491648168,-7.97224886028333,8.290472246606761,0.0,0.015037527787249884,0.011604541208249771,0.0,0.015037527787251296,0.011604541208249507,0.9521930231939097,-5700.181141071062,11410.362282142123,11434.618206779593,10157.812211477396,SR_Q_D_alphaCCC_V_WOB,0.024622494024173436,0.7509402178394431,-0.5274742216524544,1.0,0.017854047699573033,sub_14
