,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
762,red,0,1,0,411.1,0,5,0,763,0,0,0,0,0,0,1,0,0.5660549445533478,0.5660549445533478,0.43394505544665213,0.13170148939392992,0.86829851060607,0.4339450554466522,-0.43394505544665213,0.0,0.0
763,red,1,1,0,472.0,1,5,0,764,0,0,0,0,0,0,1,0,0.2460550952481759,0.7040405409757526,0.29595945902424736,0.2460550952481759,0.7539449047518241,0.0,0.0,0.7539449047518241,-0.7539449047518241
764,green,1,1,1,415.1,0,5,1,765,0,0,0,0,0,0,1,0,0.5142059423047611,0.6406876602849454,0.35931233971505455,0.48579405769523887,0.5142059423047611,0.0,0.0,-0.48579405769523887,0.48579405769523887
765,red,0,1,0,380.1,0,5,0,766,0,0,0,0,0,0,1,0,0.5970053189518074,0.5970053189518074,0.4029946810481926,0.3313215456843758,0.6686784543156242,0.4029946810481926,-0.4029946810481926,0.0,0.0
766,green,1,1,1,499.0,0,5,1,767,0,0,0,0,0,0,1,0,0.616305205645217,0.7251493333184553,0.2748506666815447,0.38369479435478304,0.616305205645217,0.0,0.0,-0.38369479435478304,0.38369479435478304
767,red,0,1,0,352.2,0,5,0,768,0,0,0,0,0,0,1,0,0.6552423492302591,0.6552423492302591,0.34475765076974085,0.2616877467373791,0.7383122532626208,0.34475765076974085,-0.34475765076974085,0.0,0.0
768,green,1,1,1,431.0,0,5,1,769,0,0,0,0,0,0,1,0,0.664318292670748,0.7648681865697011,0.23513181343029887,0.3356817073292519,0.664318292670748,0.0,0.0,-0.3356817073292519,0.33568170732925195
769,green,1,1,1,404.0,0,5,1,770,0,0,0,0,0,0,1,0,0.771058166792006,0.6826288308892297,0.31737116911077035,0.228941833207994,0.771058166792006,0.0,0.0,-0.228941833207994,0.228941833207994
770,red,0,1,0,365.0,0,5,0,771,0,0,0,0,0,0,1,0,0.6259241070206436,0.6259241070206436,0.3740758929793564,0.156143042198086,0.8438569578019139,0.3740758929793564,-0.3740758929793564,0.0,0.0
771,red,0,1,0,378.0,0,5,0,772,0,0,0,0,0,0,1,0,0.7448725419714038,0.7448725419714038,0.25512745802859615,0.26290775041809283,0.7370922495819071,0.25512745802859615,-0.25512745802859615,0.0,0.0
772,green,1,1,1,423.0,0,5,1,773,0,0,0,0,0,0,1,0,0.6634770899246769,0.8259978227366682,0.17400217726333178,0.336522910075323,0.6634770899246769,0.0,0.0,-0.336522910075323,0.3365229100753231
773,red,0,1,0,373.9,0,5,0,774,0,0,0,0,0,0,1,0,0.7247782265204763,0.7247782265204763,0.2752217734795237,0.2295155507939696,0.7704844492060303,0.2752217734795237,-0.2752217734795237,0.0,0.0
774,red,0,1,0,363.0,0,5,0,775,0,0,0,0,0,0,1,0,0.8122930860293958,0.8122930860293958,0.18770691397060418,0.31349870902968857,0.6865012909703113,0.18770691397060424,-0.18770691397060418,0.0,0.0
775,green,1,1,1,405.9,0,5,1,776,0,0,0,0,0,0,1,0,0.6285942006488455,0.8719800213954032,0.12801997860459674,0.37140579935115436,0.6285942006488455,0.0,0.0,-0.37140579935115436,0.3714057993511545
776,red,0,1,0,754.8,0,5,0,777,0,0,0,0,0,0,1,0,0.7564833372456226,0.7564833372456226,0.24351666275437744,0.25330639921981823,0.7466936007801817,0.24351666275437744,-0.24351666275437744,0.0,0.0
777,red,0,1,0,368.0,0,5,0,778,0,0,0,0,0,0,1,0,0.8339166240804515,0.8339166240804515,0.1660833759195485,0.32990269808607997,0.6700973019139199,0.16608337591954847,-0.1660833759195485,0.0,0.0
778,green,1,1,1,358.8,0,5,1,779,0,0,0,0,0,0,1,0,0.6172835129362609,0.8867277193895504,0.1132722806104496,0.38271648706373895,0.6172835129362609,0.0,0.0,-0.38271648706373895,0.38271648706373906
779,green,0,1,1,507.8,1,5,1,780,0,0,0,0,0,0,1,0,0.23334800158800606,0.7666519984119939,0.23334800158800606,0.26102052102992435,0.7389794789700755,-0.7666519984119939,0.7666519984119939,0.0,0.0
780,red,1,1,0,474.8,1,5,0,781,0,0,0,0,0,0,1,0,0.33522164962103923,0.5228724417111512,0.4771275582888488,0.33522164962103923,0.6647783503789607,0.0,0.0,0.6647783503789608,-0.6647783503789607
781,red,0,1,0,601.8,0,5,0,782,0,0,0,0,0,0,1,0,0.5157707399419611,0.5157707399419611,0.48422926005803885,0.5466074829526977,0.4533925170473024,0.4842292600580389,-0.48422926005803885,0.0,0.0
782,green,1,1,1,494.8,0,5,1,783,0,0,0,0,0,0,1,0,0.4678637505221831,0.6697456785099671,0.33025432149003286,0.5321362494778169,0.4678637505221831,0.0,0.0,-0.5321362494778169,0.5321362494778169
783,red,0,1,0,403.8,0,5,0,784,0,0,0,0,0,0,1,0,0.6170410656570733,0.6170410656570733,0.3829589343429267,0.36292787426865397,0.6370721257313461,0.3829589343429267,-0.3829589343429267,0.0,0.0
784,green,1,1,1,478.7,0,5,1,785,0,0,0,0,0,0,1,0,0.5945123776245949,0.7388141249357579,0.26118587506424207,0.4054876223754052,0.5945123776245949,0.0,0.0,-0.4054876223754052,0.40548762237540514
785,red,1,1,0,499.6,1,5,0,786,0,0,0,0,0,0,1,0,0.2765509039750002,0.6646643373887208,0.33533566261127923,0.2765509039750002,0.7234490960249998,0.0,0.0,0.7234490960249997,-0.7234490960249998
786,green,1,1,1,580.7,0,5,1,787,0,0,0,0,0,0,1,0,0.4934071731057251,0.6135374384365261,0.3864625615634739,0.506592826894275,0.4934071731057251,0.0,0.0,-0.506592826894275,0.5065928268942749
787,green,1,1,1,361.7,0,5,1,788,0,0,0,0,0,0,1,0,0.6544932656534767,0.578285013811442,0.421714986188558,0.34550673434652346,0.6544932656534767,0.0,0.0,-0.34550673434652346,0.34550673434652335
788,red,0,1,0,352.6,0,5,0,789,0,0,0,0,0,0,1,0,0.5539781720624591,0.5539781720624591,0.4460218279375409,0.23564270384687555,0.7643572961531245,0.44602182793754086,-0.4460218279375409,0.0,0.0
789,green,0,0,0,399.6,1,5,0,790,0,0,0,0,0,0,1,0,0.695803933579723,0.695803933579723,0.30419606642027697,0.31772343232780775,0.6822765676721922,-0.695803933579723,0.695803933579723,0.0,0.0
790,red,0,1,0,460.6,0,5,0,791,0,0,0,0,0,0,1,0,0.1946156728047007,0.1946156728047007,0.8053843271952993,0.3743187814150194,0.6256812185849806,0.8053843271952993,-0.8053843271952993,0.0,0.0
791,red,0,1,0,441.6,0,5,0,792,0,0,0,0,0,0,1,0,0.4507113128919345,0.4507113128919345,0.5492886871080656,0.4133417481647289,0.5866582518352711,0.5492886871080656,-0.5492886871080656,0.0,0.0
792,red,0,1,0,672.6,0,5,0,793,0,0,0,0,0,0,1,0,0.625373810245828,0.625373810245828,0.37462618975417195,0.44024841025815215,0.5597515897418479,0.37462618975417195,-0.37462618975417195,0.0,0.0
793,green,0,1,1,509.7,1,5,1,794,0,0,0,0,0,0,1,0,0.25550277175491476,0.7444972282450852,0.25550277175491476,0.4588007789094938,0.5411992210905062,-0.7444972282450852,0.7444972282450852,0.0,0.0
794,green,0,1,1,426.6,1,5,1,795,0,0,0,0,0,0,1,0,0.49223756751952413,0.5077624324804759,0.49223756751952413,0.47159279232907786,0.5284072076709221,-0.5077624324804759,0.5077624324804759,0.0,0.0
795,red,0,1,0,511.5,0,5,0,796,0,0,0,0,0,0,1,0,0.3463044294284676,0.3463044294284676,0.6536955705715325,0.48041299261735676,0.5195870073826432,0.6536955705715324,-0.6536955705715325,0.0,0.0
