,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-457.56937232677933,-21.08301355059941,4.937951326913665,-457.56937232677944,-21.08301355059936,4.93795132691359,0.0,1.8211634745316013e-08,0.1809541093588101,0.0,1.8211634745317085e-08,0.1809541093588168,0.9381944056016543,-5815.717251396558,11639.434502793116,11658.83924250309,12971.620813796177,SR_Q_D_E_V_WOB,0.02569006357214356,0.9999999642715033,0.9744099505762641,0.0001,sub_4
