,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-578.5320092695652,-25.12881980032735,45.39291419959417,-578.5320092695649,-25.128819800327506,45.392914199594145,4.8376621786806945e-239,0.0004989422501211603,3.435462561935624e-10,4.837662178678493e-239,0.000498942250121122,3.435462561935711e-10,0.8604644529346678,-6505.684620009353,13019.369240018706,13038.795087957085,51963.720380170635,SR_Q_D_E_V_WOB,0.1800812436001085,0.4031013488775657,0.5127856410171399,0.21387115826316092,sub_13
