,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-433.9697670595921,17.294342300858304,-3.8874552036667547,-1.0617938867207864e-13,12.545788877433662,10.948976139198695,-1.2414729229282757,-433.969767059592,17.294342300858517,-3.8874552036664136,0.0,12.5457888774337,10.948976139198777,-1.2414729229282928,0.0,2.933438595974472e-08,0.20866421864799997,1.347560963182856e-240,0.0041813608671463255,0.012388556596700523,0.7763868647353431,0.0,2.933438595973317e-08,0.20866421864803944,,0.004181360867146194,0.012388556596699792,0.7763868647353404,0.9579154722771919,-5738.277282294945,11478.55456458989,11483.421497874351,9107.62523345573,SR_Q_WOB,0.0001,sub01
