,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-525.3164327845656,22.152371288313176,26.565557003271746,-525.3164327845658,22.15237128831315,26.565557003271998,4.042514763064822e-240,0.0004042600609110462,2.1215516981342687e-05,4.042514763064822e-240,0.00040426006091105195,2.1215516981338523e-05,0.9087771561600501,-5493.775017501808,10999.550035003616,11027.88581377275,32344.679021339423,SR_Q_D_E_alphaCCC_V_WOB,0.05888945610966666,0.7008570545862302,0.0001,-0.6575862491009894,1.0,0.030898169566902858,sub_3
