,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-439.39085651206045,-1.978776551794664,16.463715478738656,-439.39085651206034,-1.9787765517942653,16.463715478738823,0.0,0.5675204405378681,2.2554154635635364e-06,0.0,0.5675204405379457,2.2554154635629943e-06,0.9477466524218023,-5802.2718682599525,11610.543736519905,11625.122581230868,11407.705613636761,SR_Q_D_V_WOB,0.0001,1.0,0.0001,sub_7
