,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-436.63390331972346,-19.67342825228278,-13.992319403636305,-436.63390331972346,-19.673428252282605,-13.992319403636525,0.0,7.991530837097155e-26,3.487650273253914e-14,0.0,7.991530837103625e-26,3.4876502732509785e-14,0.9809569294832163,-5230.695217119088,10469.390434238176,10488.858167376024,3164.3371972327063,SR_Q_D_E_V_WOB,0.0001033748593136281,1.0,0.8936567143015564,0.00010463543535146307,sub_18
