,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-542.322261600759,-20.689884334459165,3.8718201159291485,-542.322261600759,-20.68988433445888,3.8718201159292995,0.0,2.5339844111325476e-06,0.375364882436211,0.0,2.5339844111332973e-06,0.37536488243619204,0.9387085195110274,-6010.00716288607,12024.01432577214,12033.72935389723,18060.184060500193,SR_Q_V_WOB,0.0001689883860754082,0.0001,sub_16
