,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-449.0297716512033,-16.491782835107003,11.058091907827379,-449.02977165120325,-16.491782835107234,11.058091907827267,0.0,3.9117320537949745e-07,0.0006385300271125336,0.0,3.911732053793563e-07,0.0006385300271126135,0.9530065083474138,-5625.178543371547,11260.357086743094,11284.56516412548,9718.001041959204,SR_Q_D_alphaCCC_V_WOB,0.00010002606440042489,0.9999999998037925,-0.6539537761022094,1.0,0.00010002602342896742,sub_2
