,P_diff,congruency,Response,P,congruency,Response,p_DIFF,CONGRUENCY,rESPONSE,p,CONGRUENCY,rESPONSE,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-488.6066843411088,-16.485904719283717,1.1269967975669717,-488.6066843411088,-16.485904719283276,1.1269967975667727,0.0,4.0362880982538203e-07,0.7256902281747639,0.0,4.036288098256554e-07,0.7256902281748107,0.9540762966559608,-5732.975231311954,11475.950462623909,11500.243287797866,9958.56782532448,SR_Q_D_alphaCCC_V_WOB,0.10040344317191485,0.34164653120010624,-0.427592146195098,0.49878422622837487,0.0373225988132926,sub_1
